,user_id,new_age,group_age,"('amount_usd', 'charity')","('amount_usd', 'culture')","('amount_usd', 'education')","('amount_usd', 'flat fee')","('amount_usd', 'food')","('amount_usd', 'fun')","('amount_usd', 'health')","('amount_usd', 'house')","('amount_usd', 'other')","('amount_usd', 'shopping')","('amount_usd', 'sports')","('amount_usd', 'supermarket')","('amount_usd', 'tech')","('amount_usd', 'transportation')","('amount_usd', 'travel')"
11905,user_11905,32,30-39,0.0,233.42000000000002,0.0,359.64,250.85999999999999,285.31,39.3,0.0,3.37,0.0,0.0,61.4,0.0,26.599999999999998,0.0
11906,user_11906,32,30-39,10.6,136.6,0.0,274.96000000000004,648.2699999999999,163.56,82.1,0.0,8.4,154.94,0.0,603.2199999999999,0.0,287.8000000000001,0.0
11907,user_11907,36,30-39,24.76,0.0,0.0,298.8,90.08,0.0,396.81,22.81,15.01,80.35000000000001,108.85,55.370000000000005,0.0,64.13,0.0
11908,user_11908,28,18-29,0.0,109.09,0.0,441.59000000000003,650.0899999999999,0.0,71.7,14.46,146.79999999999998,53.06,0.0,297.0400000000001,0.85,17.87,15.51
11909,user_11909,41,40-49,0.0,7.66,0.0,960.9200000000001,1684.1600000000003,76.59,100.99,18.509999999999998,267.99,130.84,0.0,1581.0900000000006,0.0,2334.849999999999,1267.7399999999998
11910,user_11910,42,40-49,0.0,565.66,0.0,510.64,574.17,110.16,0.0,0.0,0.0,0.0,175.58,0.0,0.0,0.0,0.0
11911,user_11911,31,30-39,7.28,83.19,0.0,13.86,960.1200000000008,248.41,42.92,7.15,198.56,447.21000000000004,0.0,708.0099999999995,0.0,460.04999999999995,143.82
11912,user_11912,29,18-29,0.0,27.23,0.0,83.31,121.72999999999999,48.48,21.28,58.08,33.7,8.5,0.0,164.64000000000001,0.0,48.379999999999995,42.62
11913,user_11913,59,50-59,0.0,45.0,0.0,0.0,20.589999999999996,53.5,3.38,9.99,51.0,379.79,0.0,164.26000000000002,3.67,23.0,0.0
11914,user_11914,63,60+,,,,,,,,,,,,,,,
11915,user_11915,49,40-49,0.0,0.0,0.0,176.38,20.48,33.29,0.0,0.0,0.0,20.74,15.4,0.0,0.0,0.0,0.0
11916,user_11916,26,18-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.509999999999998,0.0,0.0,0.0
11917,user_11917,41,40-49,0.0,0.0,0.0,305.67,580.1,30.62,35.58,0.0,52.29,75.06,0.0,304.2700000000001,0.0,28.11,609.8000000000001
11918,user_11918,32,30-39,,,,,,,,,,,,,,,
11919,user_11919,28,18-29,0.0,26.57,0.0,141.17000000000002,189.13000000000002,23.450000000000003,0.0,6.81,503.57000000000005,295.04,85.9,182.94,0.0,40.2,1233.2300000000002
11920,user_11920,33,30-39,,,,,,,,,,,,,,,
11921,user_11921,23,18-29,0.0,0.0,0.0,0.0,0.0,10.03,0.0,0.0,2.48,0.0,0.0,46.86,0.0,1.48,0.0
11922,user_11922,41,40-49,0.0,140.2,0.0,110.2,1548.9099999999999,332.7099999999999,4.73,24.93,880.36,1164.13,299.02,527.4600000000002,0.0,251.79,4850.000000000002
11923,user_11923,34,30-39,0.0,0.0,0.0,0.0,46.99,0.0,0.0,0.0,0.0,23.94,0.0,34.78,0.0,0.0,0.0
11924,user_11924,30,30-39,0.0,74.66,0.0,256.41,236.52999999999997,197.98000000000002,1.56,0.0,6.49,99.16,0.0,141.35,0.0,120.59,0.0
11925,user_11925,48,40-49,0.0,0.0,0.0,0.0,224.59,0.0,0.0,0.0,0.0,21.2,0.0,0.0,0.0,0.0,0.0
11926,user_11926,39,30-39,0.0,0.0,0.0,34.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,28.27,24.11
11927,user_11927,27,18-29,,,,,,,,,,,,,,,
11928,user_11928,47,40-49,0.0,21.0,0.0,83.07,2697.6,685.1999999999999,17.11,49.370000000000005,126.83000000000001,0.0,19.99,450.8599999999999,14.129999999999999,549.9200000000003,103.08
11929,user_11929,27,18-29,0.0,0.0,0.0,18.65,25.990000000000002,11.54,0.0,0.0,0.0,11.29,0.0,6.73,0.0,0.0,0.0
11930,user_11930,32,30-39,0.0,0.0,0.0,81.78,16.12,0.0,0.0,0.0,0.0,38.91,0.0,26.12,0.0,0.0,0.0
11931,user_11931,29,18-29,0.0,96.73,59.50999999999999,313.77,142.84,0.0,102.4,0.0,42.76,83.86999999999999,51.16,355.27000000000004,4.26,308.1000000000001,107.67000000000002
11932,user_11932,30,30-39,62.55,0.0,0.0,276.92,499.94,66.52000000000001,0.0,0.0,194.35999999999999,46.81,0.0,52.019999999999996,0.0,30.32,93.65
11933,user_11933,31,30-39,0.0,0.0,0.0,434.53999999999996,127.49000000000001,0.0,14.31,0.0,61.349999999999994,47.14,0.0,123.75,45.79,192.76000000000002,409.05
11934,user_11934,40,40-49,0.0,0.0,0.0,1153.75,318.79,0.0,28.57,0.0,112.52,242.29,0.0,24.0,0.0,8.51,655.11
11935,user_11935,25,18-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79,0.0,0.0,0.0
11936,user_11936,29,18-29,,,,,,,,,,,,,,,
11937,user_11937,25,18-29,0.0,0.0,7.06,0.0,327.03000000000003,0.0,0.0,0.0,3.63,339.09,10.25,219.57000000000002,0.0,0.0,7.24
11938,user_11938,30,30-39,0.0,6.78,0.0,245.57,50.900000000000006,6.82,0.0,0.0,0.0,18.689999999999998,0.0,35.37,0.0,11.579999999999998,0.0
11939,user_11939,29,18-29,0.0,36.76,0.0,645.35,174.60999999999999,687.0600000000001,0.0,25.52,828.66,2668.15,0.0,743.7099999999999,34.03,546.8899999999999,80.36
11940,user_11940,40,40-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0
11941,user_11941,34,30-39,0.0,0.0,0.0,121.69,227.24,12.77,0.0,0.0,0.0,0.0,0.0,172.15999999999997,0.0,0.0,411.91
11942,user_11942,35,30-39,0.0,0.0,0.0,0.0,31.98,0.0,13.43,8.51,12.86,149.71,0.0,143.03,0.0,18.99,0.0
11943,user_11943,35,30-39,0.0,12851.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11944,user_11944,29,18-29,0.0,0.0,0.0,0.0,393.96000000000004,0.0,12.25,0.0,8.23,433.75000000000006,104.35,68.6,0.0,36.31,685.2900000000001
11945,user_11945,35,30-39,0.0,22.54,0.0,517.78,1279.8800000000003,309.22,568.5100000000001,53.88999999999999,327.9100000000001,600.46,0.0,1357.07,0.0,331.3500000000001,1103.57
11946,user_11946,25,18-29,,,,,,,,,,,,,,,
11947,user_11947,64,60+,,,,,,,,,,,,,,,
11948,user_11948,30,30-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
11949,user_11949,36,30-39,0.0,19.839999999999996,0.0,2462.91,919.7199999999998,50.9,263.75,39.68,81.14999999999999,8.43,0.0,922.7500000000001,0.0,258.5400000000001,2544.1299999999997
11950,user_11950,37,30-39,,,,,,,,,,,,,,,
11951,user_11951,29,18-29,0.0,0.0,3.0,10.0,33.42,0.0,11.78,0.0,0.0,0.0,0.0,18.18,0.0,11.8,5.05
11952,user_11952,55,50-59,0.0,87.99000000000001,0.0,1645.36,617.2299999999998,579.24,11.5,388.88,205.19,228.14000000000001,8.0,1497.92,12.98,130.28,716.3700000000001
11953,user_11953,39,30-39,0.0,15.43,0.0,973.0999999999999,267.74,14.67,2.13,0.0,0.0,236.76999999999998,0.0,596.89,0.0,69.03,10.52
11954,user_11954,43,40-49,18.98,0.0,0.0,0.0,31.1,0.0,0.0,0.0,0.0,10.02,8.55,10.94,0.0,50.86000000000001,9.94
11955,user_11955,27,18-29,0.0,0.0,0.0,178.76,557.02,125.21,33.2,0.0,0.0,1061.18,17.02,191.70000000000002,0.0,21.49,1522.97
11956,user_11956,33,30-39,0.0,0.0,0.0,2579.31,77.66,16.96,0.0,0.0,0.0,44.22,0.0,96.61,0.0,0.0,255.32
11957,user_11957,22,18-29,0.0,0.0,0.0,696.1899999999998,228.46999999999997,62.3,0.0,6.76,32.4,255.1,0.0,237.01000000000005,0.0,96.90000000000002,232.52
11958,user_11958,36,30-39,,,,,,,,,,,,,,,
11959,user_11959,51,50-59,0.0,0.0,0.0,0.0,23.94,0.0,0.0,0.0,0.0,30.4,0.0,45.07,37.8,0.0,0.0
11960,user_11960,32,30-39,0.0,41.43000000000001,0.0,85.11,49.86,0.0,22.5,0.0,0.0,138.32000000000002,0.0,257.3,0.0,0.0,0.0
11961,user_11961,26,18-29,0.0,64.06,0.0,1411.9199999999994,295.75,347.05,640.73,11.12,321.45000000000005,1118.6499999999996,178.09,2544.8899999999985,68.88,286.63000000000005,873.08
11962,user_11962,44,40-49,,,,,,,,,,,,,,,
11963,user_11963,40,40-49,9.579999999999998,132.81,209.62999999999997,154.95999999999998,563.55,121.72,71.63,0.0,548.26,406.14,0.0,569.64,0.0,269.78,170.81000000000003
11964,user_11964,21,18-29,0.0,0.0,0.0,374.47999999999996,173.9,71.62,0.0,0.0,8.08,102.64,0.0,79.09999999999998,0.0,112.20000000000002,206.95
11965,user_11965,30,30-39,,,,,,,,,,,,,,,
11966,user_11966,30,30-39,0.0,0.0,0.0,21.26,94.61000000000001,0.0,2.8,0.0,0.0,994.3700000000001,0.0,51.95,0.0,0.0,13.23
11967,user_11967,37,30-39,0.0,0.0,0.0,0.0,16.65,0.0,0.0,0.0,0.0,0.0,0.0,35.15,0.0,0.0,0.0
11968,user_11968,29,18-29,0.0,22.52,2.86,262.05,270.3,76.52,44.150000000000006,5.78,5.61,87.17999999999999,0.0,418.4500000000002,0.0,0.0,217.67
11969,user_11969,21,18-29,,,,,,,,,,,,,,,
11970,user_11970,34,30-39,,,,,,,,,,,,,,,
11971,user_11971,28,18-29,0.0,4.66,0.0,140.14000000000001,132.32000000000002,86.8,0.0,0.0,5.779999999999999,152.2,34.5,37.190000000000005,28.57,110.80000000000004,187.98
11972,user_11972,26,18-29,0.0,84.81,0.0,0.0,783.9200000000001,0.0,0.0,0.0,112.42999999999998,200.38,0.0,414.91999999999996,0.0,660.2899999999997,3960.7300000000005
11973,user_11973,28,18-29,,,,,,,,,,,,,,,
11974,user_11974,30,30-39,0.0,17.55,0.0,23.21,82.25,59.400000000000006,0.0,0.0,0.0,203.42000000000002,0.0,186.41,0.0,8.09,190.67000000000002
11975,user_11975,21,18-29,,,,,,,,,,,,,,,
11976,user_11976,34,30-39,0.0,3.66,0.0,180.81,1.48,0.0,0.0,0.0,0.0,229.88,0.0,4.17,0.0,21.02,0.0
11977,user_11977,45,40-49,0.0,0.0,0.0,0.0,760.3100000000001,0.0,12.93,121.44,16.75,553.12,0.0,316.42999999999995,0.0,66.16,309.11
11978,user_11978,22,18-29,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.08,0.0
11979,user_11979,37,30-39,0.0,0.0,0.0,16.310000000000002,26.299999999999997,0.0,2.45,0.0,0.0,5.34,0.0,24.479999999999997,0.0,50.0,0.0
11980,user_11980,44,40-49,0.0,0.0,0.0,6.55,0.0,20.0,0.0,0.0,27.46,0.0,0.0,0.0,0.0,0.0,0.0
11981,user_11981,59,50-59,,,,,,,,,,,,,,,
11982,user_11982,33,30-39,,,,,,,,,,,,,,,
11983,user_11983,27,18-29,0.0,60.269999999999996,0.0,796.5500000000001,581.3800000000001,485.4499999999999,92.46,38.29,266.33,170.07,17.87,463.99,0.0,229.91000000000003,17.36
11984,user_11984,52,50-59,,,,,,,,,,,,,,,
11985,user_11985,26,18-29,0.0,78.72,0.0,646.8000000000001,1004.73,828.4,81.28,12.26,841.87,195.18,0.0,1041.2100000000003,110.03,304.45000000000005,564.0
11986,user_11986,29,18-29,0.0,133.43,12.44,670.0,2411.859999999999,140.23000000000002,42.980000000000004,0.0,339.53999999999996,227.56000000000003,24.99,743.7900000000001,8.47,513.22,584.27
11987,user_11987,31,30-39,0.0,123.00999999999999,14.09,312.41999999999996,111.07000000000001,3.45,0.0,9.73,0.0,6.69,0.0,96.67,0.0,29.34,0.0
11988,user_11988,46,40-49,,,,,,,,,,,,,,,
11989,user_11989,65,60+,33.0,0.0,0.0,303.79999999999995,33.839999999999996,0.0,0.0,0.0,143.14,41.91,0.0,61.32,0.0,88.81,732.65
11990,user_11990,24,18-29,0.0,0.0,0.0,0.0,423.4699999999999,0.0,4.74,0.0,2.27,37.93,0.0,20.15,0.0,301.38,357.21
11991,user_11991,39,30-39,0.0,2.13,0.0,2022.08,316.49,55.88,14.71,0.0,237.47000000000003,0.0,35.74,282.95,0.0,55.0,195.90000000000003
11992,user_11992,31,30-39,0.0,0.0,0.0,0.0,57.02,6.3,0.0,0.0,0.0,4.47,0.0,10.34,0.0,15.530000000000001,7.75
11993,user_11993,27,18-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.81,0.0,0.0,0.0,0.0,0.0
11994,user_11994,29,18-29,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0
11995,user_11995,27,18-29,0.0,0.0,0.0,77.49,149.91000000000005,0.0,1.23,5.86,3.0,13.27,0.0,47.089999999999996,0.0,0.0,49.989999999999995
11996,user_11996,34,30-39,0.0,36.870000000000005,0.0,2820.6800000000007,208.47000000000003,88.16,124.67999999999999,0.0,435.96999999999997,771.7300000000002,0.0,1242.37,0.0,126.52000000000001,2038.19
11997,user_11997,53,50-59,0.0,0.0,0.0,0.0,60.24,87.91,0.0,0.0,6.24,589.79,0.0,144.84,0.0,0.0,42.34
11998,user_11998,56,50-59,0.0,0.0,0.0,97.5,12.3,0.0,22.57,22.74,132.27,93.9,0.0,198.93999999999994,0.0,88.16,18.72
11999,user_11999,39,30-39,0.0,0.0,0.0,34.16,0.0,0.0,0.0,0.0,133.6,0.0,0.0,175.33,71.66,42.55,0.0
12000,user_12000,44,40-49,,,,,,,,,,,,,,,
12001,user_12001,20,18-29,0.0,0.0,0.0,312.63999999999993,8.29,15.350000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12002,user_12002,28,18-29,0.0,122.78,0.0,187.76,2074.8200000000006,135.89000000000001,97.52,384.0,104.1,2079.5400000000004,0.0,1227.96,0.0,664.0299999999999,871.26
12003,user_12003,26,18-29,0.0,27.25,0.0,336.86,653.8199999999999,24.55,85.35,18.09,32.79,579.73,0.0,573.94,0.0,34.55,191.82000000000002
12004,user_12004,37,30-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.39,14.0,20.02,0.0,0.69,0.0,9.0,0.0
12005,user_12005,31,30-39,0.0,0.0,0.0,8151.899999999999,48.85,3445.95,0.0,0.0,0.0,233.65,0.0,64.0,1034.81,597.46,3342.03
12006,user_12006,50,50-59,,,,,,,,,,,,,,,
12007,user_12007,36,30-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.7,557.31,0.0,643.65,0.0,7.65,0.0
12008,user_12008,63,60+,,,,,,,,,,,,,,,
12009,user_12009,55,50-59,0.0,4.7,0.0,0.0,0.0,5.97,21.28,0.0,0.0,0.0,0.0,7.8100000000000005,0.0,0.0,0.0
12010,user_12010,26,18-29,0.0,28.939999999999998,0.0,188.82,263.75,4.26,8.43,6.81,10.64,10.21,0.0,11.18,0.0,8.5,22.3
12011,user_12011,39,30-39,0.0,0.0,0.0,89.88,0.0,15.42,0.0,0.0,5.1,0.0,0.0,10.69,0.0,0.0,56.76
12012,user_12012,38,30-39,,,,,,,,,,,,,,,
12013,user_12013,40,40-49,0.0,0.0,12.22,365.82,23.66,12.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.78
12014,user_12014,57,50-59,,,,,,,,,,,,,,,
12015,user_12015,29,18-29,0.0,0.0,0.0,940.9999999999999,292.16,31.03,5.96,35.480000000000004,22.57,95.65,18.42,33.19,0.0,78.43,99.64
12016,user_12016,45,40-49,0.0,0.0,0.0,153.33,0.0,0.0,0.0,0.0,0.0,20.21,0.0,0.0,0.0,0.0,0.0
12017,user_12017,30,30-39,0.0,24.68,0.0,169.27,433.01000000000005,47.06,7.87,0.0,14.42,53.98,0.0,76.31,0.0,25.189999999999998,73.14999999999999
12018,user_12018,26,18-29,,,,,,,,,,,,,,,
12019,user_12019,24,18-29,0.0,0.0,0.0,0.0,75.63,60.099999999999994,0.0,0.0,0.0,0.0,12.08,37.59,0.0,4.22,13.11
12020,user_12020,45,40-49,0.0,511.39,0.0,0.0,0.0,0.0,0.0,0.0,8.48,233.81,0.0,6.63,0.0,0.0,0.0
12021,user_12021,32,30-39,0.0,0.0,0.0,243.27,1014.1900000000004,357.6600000000001,0.0,0.0,7.72,111.45,0.0,347.46000000000004,0.0,0.0,93.81
12022,user_12022,23,18-29,0.0,0.0,0.0,97.02000000000001,3.54,85.11,0.0,0.0,2.23,46.72,0.0,0.0,0.0,240.57,0.0
12023,user_12023,37,30-39,0.0,0.0,0.0,0.0,47.82,28.09,11.4,0.0,12.93,83.52,0.0,7.57,0.0,0.0,162.42000000000002
12024,user_12024,28,18-29,,,,,,,,,,,,,,,
12025,user_12025,42,40-49,0.0,6.29,0.0,0.0,524.45,173.82,0.0,42.12,12.01,70.69,0.0,69.35000000000001,0.0,4.93,137.45
12026,user_12026,65,60+,0.0,0.0,0.0,0.85,0.0,17.89,0.0,0.0,7.9,0.0,0.0,11.21,0.0,0.0,0.0
12027,user_12027,32,30-39,0.0,0.0,0.0,0.0,59.39999999999999,0.0,0.0,0.0,2.44,0.0,0.0,13.46,0.0,0.0,0.0
12028,user_12028,37,30-39,0.0,35.68,24.09,445.34999999999997,358.02000000000004,47.91,98.89000000000001,53.79999999999999,18.92,160.83,0.0,1264.8600000000004,0.0,42.379999999999995,98.78999999999999
12029,user_12029,32,30-39,0.0,535.89,0.0,704.13,443.83000000000004,575.16,20.46,0.0,29.130000000000003,62.67,0.0,438.40000000000003,0.0,34.95,113.61
12030,user_12030,30,30-39,0.0,0.0,0.0,0.0,28.76,15.73,0.0,0.0,0.0,49.5,0.0,0.0,0.0,0.0,0.0
12031,user_12031,44,40-49,,,,,,,,,,,,,,,
12032,user_12032,43,40-49,0.0,0.0,0.0,5.07,66.91,0.0,0.0,4.19,0.0,58.169999999999995,0.0,2.88,0.0,32.73,332.5
12033,user_12033,58,50-59,0.0,76.13,0.0,1077.0500000000002,448.99000000000007,187.53,112.89,30.09,186.29999999999998,980.28,0.0,771.5699999999999,10.17,18.76,493.42999999999995
12034,user_12034,43,40-49,0.0,0.0,0.0,0.0,47.239999999999995,0.0,0.0,0.0,0.0,184.14,0.0,0.0,18.98,0.0,0.0
12035,user_12035,50,50-59,0.0,0.0,0.0,7.88,5.0,3.36,0.0,0.0,274.37999999999994,10.98,0.0,28.15,0.0,16.79,71.14
12036,user_12036,33,30-39,0.0,14.41,0.0,174.05,782.0500000000001,22.13,171.6,35.32,3000.3399999999997,283.18,0.0,405.72,0.0,3.89,2275.7200000000003
12037,user_12037,25,18-29,0.0,22.29,11.91,258.71000000000004,298.32,87.33000000000001,106.36999999999999,0.0,0.0,349.71,0.0,367.0799999999999,31.87,14.39,0.0
12038,user_12038,62,60+,0.0,0.0,0.0,17.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12039,user_12039,34,30-39,7.0,29.58,17.52,971.9099999999999,47.0,40.22,75.22,22.46,35.84,97.52,0.0,57.71,0.0,13.43,538.71
12040,user_12040,23,18-29,0.0,0.0,0.0,1.68,0.0,0.0,0.0,0.0,44.470000000000006,0.0,0.0,0.0,0.0,17.43,0.0
12041,user_12041,30,30-39,0.0,0.0,0.0,0.0,0.0,1545.2199999999998,0.0,103.31,158.91,0.0,0.0,38.910000000000004,44.58,3.66,0.0
12042,user_12042,27,18-29,0.0,0.0,0.0,10.33,17.259999999999998,0.0,23.12,0.0,12.42,85.72,0.0,429.19,0.0,324.24999999999994,63.48
12043,user_12043,24,18-29,0.0,55.01,42.260000000000005,0.0,203.18,60.120000000000005,11.010000000000002,8.47,27.46,401.41999999999996,14.14,328.61,0.0,100.89999999999998,0.0
12044,user_12044,28,18-29,0.0,354.27,0.0,1127.6799999999998,370.4000000000001,0.0,17.16,349.28000000000003,73.5,879.0799999999997,0.0,945.94,64.68,70.62,585.22
12045,user_12045,26,18-29,0.0,2.87,0.0,34.33,280.30000000000007,275.75,3.77,0.0,24.099999999999998,0.0,80.86999999999999,647.28,0.0,31.88,68.07
12046,user_12046,39,30-39,0.0,0.0,0.0,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12047,user_12047,36,30-39,0.0,0.0,0.0,2.04,0.0,0.0,1.66,0.0,2.16,6.79,0.0,78.39999999999999,0.0,0.0,0.0
12048,user_12048,40,40-49,0.0,0.0,0.0,69.95,5402.579999999996,2357.97,8.47,25.9,726.0600000000002,84.81,268.05,2668.1800000000007,8.68,827.5999999999985,121.4
12049,user_12049,32,30-39,0.0,0.0,0.0,0.0,0.0,7.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12050,user_12050,43,40-49,0.0,0.0,0.0,19.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,7.95,0.0
12051,user_12051,23,18-29,0.0,0.0,1.87,444.76000000000005,503.10000000000014,383.5499999999999,4.52,0.0,95.03999999999999,50.59,0.0,419.94000000000005,0.0,237.89,2096.4800000000005
12052,user_12052,25,18-29,0.0,37.29,0.0,12.99,540.01,200.39,208.48999999999998,0.0,426.57,808.4300000000001,0.0,1087.32,0.0,114.41,0.0
12053,user_12053,42,40-49,0.0,36.75,0.0,17.02,546.9499999999999,124.14000000000001,154.88,46.81,89.52,28.94,53.02,1207.0500000000002,36.22,14.29,21.54
12054,user_12054,36,30-39,0.0,29.49,0.0,204.8,0.0,0.0,0.0,0.0,0.0,14.469999999999999,0.0,50.67,0.0,10.05,0.0
12055,user_12055,33,30-39,0.0,47.65,0.0,609.9799999999999,165.21000000000004,17.28,22.12,0.0,67.05999999999999,16.7,25.53,154.24,0.0,31.699999999999996,76.50999999999999
12056,user_12056,33,30-39,9.79,0.0,0.0,161.85,1795.440000000002,196.07999999999998,552.15,20.0,151.07999999999998,800.4800000000001,0.0,1465.55,0.0,176.96999999999997,135.77
12057,user_12057,25,18-29,,,,,,,,,,,,,,,
12058,user_12058,37,30-39,12.149999999999999,0.0,0.0,0.0,5.93,7.79,0.0,0.0,0.0,0.0,0.0,14.75,0.0,0.0,277.05
12059,user_12059,48,40-49,,,,,,,,,,,,,,,
12060,user_12060,22,18-29,0.0,11.66,1.02,229.77,61.62,8.51,2.2,0.0,0.0,93.23,0.0,114.63000000000001,0.0,37.45,0.0
12061,user_12061,33,30-39,0.0,0.0,0.0,1.79,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12062,user_12062,23,18-29,9.0,68.05,12.45,333.07,175.59999999999997,20.14,8.48,0.0,2.0,62.06999999999999,0.0,43.440000000000005,3.5,47.27000000000001,0.0
12063,user_12063,33,30-39,0.0,0.0,0.0,226.02,175.19999999999996,0.5,47.86,28.18,29.38,0.0,0.0,152.9,0.0,31.64,0.0
12064,user_12064,38,30-39,0.0,0.0,0.0,2.38,55.989999999999995,0.0,0.0,0.0,0.0,1023.65,0.0,47.16,0.0,0.0,99.57
12065,user_12065,42,40-49,0.0,4611.460000000002,0.0,61.08,30.659999999999997,0.0,5.9,0.0,28.33,16.16,0.0,1045.29,0.0,2.98,0.0
12066,user_12066,45,40-49,0.0,0.0,0.0,0.0,390.43,40.96,5.66,0.0,0.0,86.81,0.0,92.94,0.0,143.07,72.97
12067,user_12067,30,30-39,0.0,0.0,0.0,263.89,407.5300000000001,101.41,96.11,0.0,2.58,25.49,0.0,224.11,43.95,94.19,11.5
12068,user_12068,25,18-29,0.0,50.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,16.049999999999997,0.0,0.0,297.87
12069,user_12069,31,30-39,0.0,0.0,0.0,0.0,32.06,0.0,0.0,0.0,0.0,58.910000000000004,0.0,93.6,0.0,7.56,29.28
12070,user_12070,38,30-39,,,,,,,,,,,,,,,
12071,user_12071,33,30-39,,,,,,,,,,,,,,,
12072,user_12072,30,30-39,,,,,,,,,,,,,,,
12073,user_12073,41,40-49,0.0,0.0,0.0,0.0,157.30999999999997,18.380000000000003,0.0,0.0,0.0,0.0,0.0,124.44000000000001,0.0,454.46000000000004,24.740000000000002
12074,user_12074,43,40-49,31.0,197.8,0.0,163.5,416.45,27.54,190.54000000000002,35.05,441.81000000000006,810.8,0.0,667.12,8.25,594.4,71.67
12075,user_12075,35,30-39,0.0,0.0,0.0,22.03,262.82,69.63,0.0,0.0,2.12,56.42,0.0,35.57,13.67,44.19,146.96
12076,user_12076,60,60+,0.0,0.0,0.0,556.7,824.56,75.94,0.0,283.0,0.0,333.44000000000005,0.0,678.0399999999998,54.040000000000006,5.48,0.0
12077,user_12077,25,18-29,0.0,14.3,5.11,644.6899999999999,56.92999999999999,10.25,34.99,0.0,0.0,0.0,0.0,56.46000000000001,0.0,6.8,1.7
12078,user_12078,33,30-39,,,,,,,,,,,,,,,
12079,user_12079,25,18-29,,,,,,,,,,,,,,,
12080,user_12080,36,30-39,,,,,,,,,,,,,,,
12081,user_12081,26,18-29,0.0,4.43,1.49,281.09999999999997,96.02,21.28,14.71,5.11,95.91,274.34,0.0,116.99999999999999,14.46,33.8,0.0
12082,user_12082,27,18-29,0.0,0.0,0.0,220.93,159.75,7.99,6.5,0.0,0.0,105.03999999999999,0.0,205.92000000000002,4.92,117.0,386.86
12083,user_12083,31,30-39,0.0,0.0,0.0,330.67999999999995,837.6500000000001,215.34999999999997,250.8,899.59,493.00000000000006,756.8599999999999,0.0,418.6499999999999,9.39,226.45999999999998,915.17
12084,user_12084,23,18-29,0.0,0.0,0.0,1810.9,83.22999999999999,10.0,0.0,0.0,8.95,7.5,74.95,193.04,0.0,89.6,0.0
12085,user_12085,26,18-29,0.0,0.0,0.0,85.94,30.0,1.61,0.0,0.0,12.900000000000002,140.55,0.0,10.15,2.53,5.02,36.11
12086,user_12086,53,50-59,,,,,,,,,,,,,,,
12087,user_12087,65,60+,0.0,0.0,0.0,433.33,29.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.39
12088,user_12088,31,30-39,0.0,42.31,15.32,719.14,595.3299999999999,233.01,0.0,0.0,56.519999999999996,171.92000000000002,14.98,757.91,0.0,58.260000000000005,146.76
12089,user_12089,25,18-29,0.0,0.0,0.0,21.28,67.71000000000001,0.0,65.62,104.39999999999999,53.53,227.38,0.0,225.01000000000002,15.22,60.4,42.36
12090,user_12090,34,30-39,0.0,0.0,0.0,0.0,0.0,0.0,21.28,0.0,0.0,0.0,0.0,27.78,0.0,36.49,0.0
12091,user_12091,28,18-29,,,,,,,,,,,,,,,
12092,user_12092,37,30-39,0.0,274.46999999999997,4.34,255.32,124.68,63.08,518.0500000000001,135.67999999999998,369.07,428.36,0.0,2153.5999999999995,0.0,0.0,25.53
12093,user_12093,65,60+,,,,,,,,,,,,,,,
12094,user_12094,21,18-29,0.0,339.15000000000003,0.0,5331.43,1119.9999999999998,749.5799999999999,63.690000000000005,5.0,86.49,466.29999999999995,59.99,765.0700000000003,0.0,1454.2899999999995,637.1400000000001
12095,user_12095,32,30-39,0.0,47.33,0.0,679.0400000000001,1332.1299999999994,426.1200000000001,0.0,0.0,0.0,62.68000000000001,0.0,66.66,0.0,220.73000000000002,1846.31
