,user_settings_crypto_unlocked,plan,attributes_notifications_marketing_push,attributes_notifications_marketing_email,num_contacts,brand,southern_europe,western_europe,northern_europe ,central_eastern_europe,age
13204,0,0,0.0,1.0,8,0,0,1,0,0,29
13205,0,0,1.0,1.0,0,1,0,0,0,0,22
13206,0,0,1.0,1.0,2,0,0,1,0,0,46
13207,1,1,1.0,1.0,14,1,1,0,0,0,35
13208,0,0,1.0,1.0,21,0,0,1,0,0,42
13209,0,0,1.0,1.0,30,1,0,1,0,0,31
13210,0,0,1.0,0.0,4,1,1,0,0,0,36
13211,0,0,1.0,1.0,54,0,0,1,0,0,32
13212,0,0,1.0,1.0,0,0,0,1,0,0,34
13213,0,0,0.0,0.0,37,1,0,0,0,0,26
13214,1,0,1.0,1.0,13,0,0,1,0,0,28
13215,0,0,1.0,1.0,0,1,0,1,0,0,50
13216,0,0,1.0,1.0,0,1,0,1,0,0,39
13217,1,0,1.0,1.0,85,1,0,0,0,0,39
13218,0,0,1.0,1.0,0,1,0,0,0,1,32
13219,0,0,1.0,1.0,0,0,0,1,0,0,37
13220,0,0,1.0,1.0,0,0,0,0,0,1,35
13221,0,0,1.0,1.0,0,0,1,0,0,0,28
13222,0,0,1.0,1.0,140,0,0,0,0,1,28
13223,0,0,1.0,1.0,6,1,0,0,0,1,66
13224,0,0,1.0,1.0,15,1,0,0,0,1,37
13225,0,0,1.0,1.0,0,0,0,0,0,0,36
13226,0,0,0.0,1.0,0,0,0,0,0,0,42
13227,1,0,1.0,1.0,13,0,0,0,0,0,40
13228,0,0,1.0,1.0,0,1,0,1,0,0,51
13229,0,0,1.0,1.0,38,1,0,0,0,1,45
13230,0,1,1.0,1.0,3,1,1,0,0,0,63
13231,0,1,1.0,1.0,26,1,0,0,0,1,41
13232,0,0,1.0,1.0,4,1,0,0,0,1,32
13233,0,0,1.0,1.0,0,1,0,1,0,0,43
13234,0,0,1.0,1.0,5,1,1,0,0,0,40
13235,0,0,1.0,1.0,0,0,0,1,0,0,37
13236,1,1,1.0,1.0,9,1,0,1,0,0,20
13237,1,1,1.0,0.0,55,0,1,0,0,0,34
13238,1,0,1.0,1.0,7,0,0,1,0,0,57
13239,0,0,1.0,1.0,0,0,0,0,0,1,41
13240,0,0,1.0,1.0,18,0,1,0,0,0,42
13241,0,0,1.0,1.0,32,1,0,1,0,0,24
13242,0,0,1.0,1.0,0,0,0,1,0,0,57
13243,0,0,1.0,1.0,0,1,0,0,0,1,31
13244,0,0,1.0,1.0,0,1,0,1,0,0,48
13245,0,0,1.0,1.0,0,0,1,0,0,0,35
13246,0,0,1.0,1.0,0,1,0,1,0,0,36
13247,0,0,1.0,1.0,33,1,0,0,0,1,47
13248,0,0,1.0,1.0,2,1,0,1,0,0,43
13249,0,0,1.0,1.0,0,1,0,1,0,0,22
13250,0,1,1.0,1.0,0,1,0,1,0,0,43
13251,0,0,1.0,1.0,0,0,0,1,0,0,28
13252,0,0,1.0,1.0,62,0,1,0,0,0,57
13253,0,0,1.0,1.0,0,1,1,0,0,0,27
13254,0,0,1.0,1.0,0,1,0,1,0,0,56
13255,1,0,1.0,1.0,21,1,0,1,0,0,21
13256,0,0,1.0,1.0,3,0,0,0,0,1,44
13257,1,0,1.0,1.0,11,1,0,1,0,0,37
13258,0,0,1.0,1.0,0,0,0,1,0,0,31
13259,0,0,1.0,1.0,0,0,0,0,0,0,44
13260,0,0,1.0,1.0,33,1,0,1,0,0,40
13261,0,0,1.0,1.0,0,1,0,1,0,0,44
13262,0,0,1.0,1.0,0,1,0,1,0,0,55
13263,0,0,1.0,1.0,7,1,1,0,0,0,28
13264,0,0,1.0,1.0,3,1,0,0,0,0,26
13265,0,0,1.0,1.0,0,0,1,0,0,0,64
13266,0,0,1.0,1.0,0,1,0,1,0,0,56
13267,0,0,1.0,1.0,0,0,1,0,0,0,27
13268,0,0,1.0,1.0,0,0,0,0,0,1,33
13269,1,1,1.0,1.0,0,1,0,1,0,0,26
13270,0,0,1.0,1.0,0,0,0,0,0,1,24
13271,0,0,1.0,1.0,0,0,0,0,0,1,36
13272,0,0,0.0,1.0,0,0,0,1,0,0,26
13273,0,0,1.0,1.0,30,1,1,0,0,0,53
13274,0,0,1.0,1.0,0,0,0,0,0,1,36
13275,0,0,1.0,1.0,60,1,0,1,0,0,27
13276,0,0,1.0,1.0,22,0,0,1,0,0,33
13277,0,0,1.0,1.0,31,0,0,0,0,1,33
13278,0,0,1.0,1.0,4,1,0,1,0,0,26
13279,0,0,1.0,1.0,0,1,0,1,0,0,37
13280,0,0,1.0,1.0,1,1,0,1,0,0,49
13281,0,0,1.0,1.0,15,1,0,1,0,0,47
13282,0,0,1.0,1.0,39,1,1,0,0,0,33
13283,0,0,1.0,1.0,55,0,0,1,0,0,46
13284,0,0,1.0,1.0,0,0,0,1,0,0,35
13285,0,0,1.0,1.0,0,1,0,0,0,1,29
13286,0,0,1.0,1.0,10,0,0,0,0,1,44
13287,0,0,1.0,1.0,52,0,0,1,0,0,33
13288,1,0,1.0,1.0,3,0,0,0,0,1,33
13289,0,0,1.0,0.0,11,0,0,0,0,1,34
13290,0,0,0.0,1.0,0,0,0,0,0,1,26
13291,0,0,1.0,1.0,0,1,0,1,0,0,30
13292,0,0,1.0,1.0,0,1,0,1,0,0,51
13293,0,0,1.0,1.0,23,0,0,0,0,1,32
13294,0,0,1.0,1.0,19,0,0,1,0,0,46
13295,1,1,1.0,1.0,31,1,0,1,0,0,26
13296,1,1,0.0,0.0,23,1,0,0,0,1,31
13297,0,0,1.0,1.0,0,0,0,1,0,0,42
13298,1,0,1.0,1.0,0,0,0,1,0,0,28
13299,0,0,1.0,1.0,0,1,0,1,0,0,67
13300,1,0,1.0,1.0,3,1,0,0,0,1,32
13301,0,0,1.0,1.0,43,1,0,1,0,0,34
13302,0,0,1.0,1.0,12,1,0,0,0,1,27
13303,0,0,1.0,1.0,0,1,0,1,0,0,40
13304,1,0,1.0,1.0,8,1,0,1,0,0,25
13305,0,0,1.0,1.0,0,0,0,0,0,1,29
13306,0,0,1.0,1.0,19,1,0,1,0,0,32
13307,0,0,1.0,1.0,16,0,0,0,0,1,40
13308,1,0,1.0,1.0,16,0,0,1,0,0,35
13309,0,0,1.0,1.0,32,1,0,0,0,1,44
13310,1,0,1.0,1.0,1,0,0,1,0,0,56
13311,1,0,1.0,1.0,9,1,0,1,0,0,22
13312,1,1,1.0,1.0,10,1,0,1,0,0,55
13313,1,0,1.0,1.0,25,0,0,0,0,1,32
13314,1,0,1.0,1.0,0,1,0,1,0,0,25
13315,0,0,1.0,1.0,0,0,0,0,0,1,42
13316,0,0,1.0,1.0,15,0,0,1,0,0,26
13317,0,0,1.0,1.0,0,1,1,0,0,0,45
13318,0,0,1.0,1.0,12,0,0,1,0,0,27
13319,0,0,1.0,1.0,0,1,0,0,0,0,38
13320,0,0,1.0,1.0,0,1,0,1,0,0,38
13321,0,0,1.0,1.0,18,0,0,0,0,1,42
13322,0,0,1.0,1.0,2,1,1,0,0,0,43
13323,0,0,1.0,1.0,0,0,0,0,0,1,64
13324,0,0,1.0,1.0,0,0,0,1,0,0,27
13325,0,0,1.0,1.0,1,1,0,1,0,0,36
13326,0,0,1.0,1.0,19,0,0,0,0,1,30
13327,1,1,1.0,1.0,0,1,0,1,0,0,45
13328,0,0,1.0,1.0,12,0,1,0,0,0,27
13329,0,0,1.0,1.0,0,0,0,1,0,0,31
13330,1,0,1.0,1.0,0,0,1,0,0,0,29
13331,0,0,1.0,1.0,0,0,0,1,0,0,43
13332,0,0,1.0,1.0,6,0,1,0,0,0,23
13333,0,0,1.0,1.0,0,1,0,1,0,0,29
13334,0,0,1.0,1.0,93,1,1,0,0,0,20
13335,0,0,1.0,1.0,86,1,1,0,0,0,22
13336,0,0,1.0,1.0,0,1,0,1,0,0,35
13337,0,0,1.0,1.0,0,0,0,0,0,1,40
13338,0,0,1.0,1.0,3,1,0,0,0,0,32
13339,0,0,1.0,1.0,0,0,0,0,0,1,47
13340,0,0,1.0,1.0,2,0,0,0,0,1,42
13341,1,0,1.0,1.0,8,0,0,1,0,0,41
13342,0,0,1.0,1.0,3,1,0,1,0,0,22
13343,0,0,1.0,1.0,30,0,0,0,0,0,25
13344,0,0,1.0,1.0,5,0,0,1,0,0,61
13345,0,0,1.0,1.0,0,0,0,1,0,0,36
13346,0,0,1.0,1.0,58,0,0,1,0,0,31
13347,1,0,1.0,1.0,1,0,0,1,0,0,27
13348,0,0,0.0,0.0,0,1,0,1,0,0,27
13349,1,0,1.0,1.0,8,0,0,0,0,1,48
13350,0,0,1.0,1.0,1,1,0,1,0,0,38
13351,1,0,1.0,1.0,7,0,0,0,0,1,27
13352,0,0,1.0,1.0,46,1,0,1,0,0,28
13353,0,0,1.0,1.0,13,0,0,0,0,1,38
13354,1,0,1.0,1.0,23,0,0,1,0,0,28
13355,0,0,1.0,1.0,8,0,0,1,0,0,51
13356,1,0,1.0,1.0,43,0,0,0,0,1,28
13357,0,0,1.0,1.0,0,1,0,1,0,0,90
13358,0,0,1.0,1.0,10,1,0,0,0,0,30
13359,0,0,1.0,1.0,0,0,0,0,0,1,26
13360,0,0,1.0,1.0,23,1,0,0,0,1,54
13361,0,0,1.0,1.0,16,0,0,1,0,0,43
13362,0,0,1.0,1.0,19,0,0,0,0,1,35
13363,0,0,1.0,1.0,17,0,0,0,0,1,34
13364,0,0,1.0,1.0,13,1,0,0,0,0,37
13365,0,0,1.0,1.0,10,0,0,1,0,0,38
13366,0,0,1.0,1.0,34,1,0,0,0,0,62
13367,0,0,1.0,1.0,18,0,0,0,0,1,30
13368,0,0,1.0,1.0,0,1,1,0,0,0,52
13369,0,0,1.0,1.0,440,0,1,0,0,0,49
13370,1,0,1.0,1.0,12,0,0,1,0,0,34
13371,0,0,1.0,1.0,60,1,0,1,0,0,54
13372,0,0,1.0,1.0,19,1,0,0,0,1,38
13373,0,1,1.0,1.0,16,1,0,1,0,0,33
13374,0,0,1.0,1.0,32,0,0,1,0,0,32
13375,0,0,1.0,0.0,17,1,0,1,0,0,39
13376,1,0,1.0,0.0,5,0,0,1,0,0,24
13377,1,0,1.0,1.0,0,0,0,1,0,0,42
13378,0,0,1.0,1.0,8,0,0,0,0,1,23
13379,0,0,1.0,1.0,3,1,0,1,0,0,44
13380,0,0,1.0,1.0,0,0,0,1,0,0,29
13381,0,0,1.0,1.0,1,1,0,1,0,0,61
13382,0,0,1.0,1.0,0,1,0,1,0,0,27
13383,1,1,1.0,0.0,15,0,0,1,0,0,33
13384,0,0,1.0,1.0,0,1,0,0,0,1,27
13385,0,0,1.0,1.0,1,0,0,0,0,1,63
13386,0,0,1.0,1.0,0,0,1,0,0,0,33
13387,0,0,1.0,1.0,0,0,1,0,0,0,29
13388,0,0,1.0,1.0,26,1,0,1,0,0,26
13389,0,0,1.0,1.0,0,0,0,1,0,0,32
13390,0,0,1.0,1.0,0,0,0,1,0,0,37
13391,0,0,1.0,1.0,12,1,0,0,0,0,37
13392,0,0,1.0,1.0,0,0,0,0,0,1,25
13393,0,0,1.0,1.0,0,1,0,1,0,0,55
13394,0,0,1.0,1.0,14,0,0,1,0,0,27
13395,0,0,1.0,1.0,14,1,0,1,0,0,28
13396,0,0,1.0,1.0,0,0,0,0,0,1,33
13397,0,0,1.0,1.0,0,0,0,1,0,0,27
13398,0,0,1.0,1.0,2,0,0,0,0,0,33
13399,1,0,1.0,1.0,20,0,0,1,0,0,25
13400,0,0,1.0,1.0,1,0,0,1,0,0,32
13401,0,0,1.0,1.0,10,0,0,1,0,0,25
13402,1,1,1.0,1.0,10,0,1,0,0,0,33
13403,0,0,1.0,0.0,77,1,0,0,0,0,30
13404,1,1,1.0,1.0,10,1,0,1,0,0,40
13405,1,1,1.0,1.0,0,1,0,1,0,0,27
13406,0,0,1.0,1.0,0,0,0,1,0,0,20
13407,0,0,1.0,1.0,39,0,0,1,0,0,31
13408,0,0,1.0,1.0,33,0,1,0,0,0,53
13409,1,1,1.0,1.0,35,1,0,1,0,0,33
13410,0,0,1.0,1.0,8,1,0,1,0,0,35
13411,0,0,1.0,1.0,0,1,0,1,0,0,23
13412,0,0,1.0,1.0,1,1,0,1,0,0,56
13413,0,0,1.0,1.0,0,1,0,0,0,1,40
13414,0,0,1.0,1.0,0,0,0,1,0,0,46
13415,1,0,1.0,1.0,142,0,0,0,0,1,37
13416,0,0,1.0,1.0,31,1,0,0,0,1,28
13417,0,0,1.0,0.0,8,1,0,1,0,0,31
13418,0,0,1.0,1.0,20,0,0,0,0,1,36
13419,0,0,1.0,1.0,0,1,0,1,0,0,33
13420,0,0,1.0,1.0,36,1,0,0,0,1,36
13421,0,0,1.0,1.0,28,0,1,0,0,0,40
13422,0,0,1.0,1.0,14,0,0,0,0,1,32
13423,0,0,1.0,1.0,47,1,0,0,0,0,33
13424,1,0,1.0,1.0,0,0,0,0,0,0,32
13425,0,0,1.0,1.0,0,1,0,1,0,0,22
13426,0,0,1.0,1.0,0,0,1,0,0,0,40
13427,1,0,1.0,1.0,51,0,1,0,0,0,25
13428,0,0,1.0,1.0,3,0,1,0,0,0,34
13429,0,0,1.0,1.0,24,0,0,0,0,0,29
13430,0,0,1.0,1.0,0,0,0,0,0,0,35
13431,0,0,1.0,1.0,7,1,0,0,0,0,24
13432,0,1,0.0,1.0,0,0,0,0,0,0,48
13433,0,0,1.0,1.0,0,1,1,0,0,0,27
13434,0,0,1.0,1.0,0,1,0,1,0,0,54
13435,0,0,1.0,1.0,72,1,0,1,0,0,26
13436,0,0,1.0,1.0,0,1,0,1,0,0,41
13437,0,0,1.0,1.0,3,0,1,0,0,0,52
13438,0,0,1.0,1.0,8,1,0,1,0,0,27
13439,0,0,1.0,1.0,0,0,0,0,0,1,32
13440,0,0,1.0,1.0,30,0,0,1,0,0,53
13441,0,1,1.0,0.0,32,0,0,1,0,0,32
13442,0,0,1.0,1.0,0,1,0,1,0,0,48
13443,0,0,1.0,1.0,0,1,0,1,0,0,44
13444,1,0,1.0,1.0,2,1,0,1,0,0,34
13445,0,0,1.0,1.0,8,1,0,1,0,0,35
13446,0,0,1.0,1.0,36,0,0,0,0,1,37
13447,0,0,1.0,1.0,0,0,0,1,0,0,39
13448,0,0,1.0,1.0,0,1,0,1,0,0,29
13449,0,0,1.0,1.0,1,0,0,1,0,0,33
13450,0,0,1.0,1.0,18,1,0,1,0,0,51
13451,0,0,1.0,1.0,1,0,0,0,0,1,48
13452,0,0,1.0,1.0,4,1,0,1,0,0,20
13453,0,0,1.0,1.0,117,1,1,0,0,0,44
13454,1,0,1.0,1.0,0,1,0,1,0,0,40
13455,0,0,1.0,1.0,5,0,0,0,0,1,34
13456,0,0,1.0,1.0,53,0,0,0,0,1,32
13457,0,0,1.0,1.0,0,0,1,0,0,0,64
13458,0,0,1.0,1.0,0,1,0,1,0,0,25
13459,0,0,1.0,1.0,137,1,0,1,0,0,26
13460,0,0,1.0,1.0,6,0,0,1,0,0,29
13461,1,0,1.0,1.0,4,0,0,1,0,0,68
13462,0,0,1.0,1.0,14,1,0,0,0,1,25
13463,0,0,1.0,1.0,0,0,0,1,0,0,28
13464,0,0,1.0,1.0,0,1,0,0,0,1,53
13465,1,0,1.0,1.0,27,0,0,1,0,0,27
13466,0,1,1.0,1.0,0,0,0,0,0,1,59
13467,0,0,1.0,1.0,20,1,0,1,0,0,47
13468,0,0,1.0,1.0,3,1,0,1,0,0,27
13469,1,0,1.0,0.0,15,1,0,0,0,1,30
13470,0,0,1.0,1.0,13,0,0,0,0,1,47
13471,1,0,1.0,1.0,11,0,0,1,0,0,43
13472,0,0,1.0,1.0,16,0,0,1,0,0,23
13473,0,0,1.0,1.0,34,0,0,0,0,0,36
13474,1,0,1.0,1.0,5,0,0,0,0,0,44
13475,1,0,1.0,1.0,0,0,0,1,0,0,48
13476,0,0,1.0,1.0,0,0,0,1,0,0,39
13477,0,0,1.0,1.0,0,0,0,1,0,0,51
13478,0,0,1.0,1.0,2,0,0,1,0,0,32
13479,0,0,1.0,1.0,0,0,0,1,0,0,59
13480,0,0,1.0,0.0,0,1,0,1,0,0,24
13481,0,0,1.0,0.0,0,0,0,1,0,0,37
13482,0,0,1.0,1.0,0,1,0,1,0,0,26
13483,0,0,1.0,1.0,0,1,0,1,0,0,27
13484,0,0,1.0,1.0,0,0,0,0,0,1,24
13485,0,0,1.0,1.0,0,1,0,1,0,0,43
13486,0,0,1.0,1.0,19,0,1,0,0,0,27
13487,0,0,1.0,1.0,32,1,0,1,0,0,51
13488,1,0,1.0,1.0,0,1,1,0,0,0,46
13489,0,0,1.0,1.0,4,0,0,1,0,0,28
13490,1,0,1.0,1.0,12,0,0,1,0,0,39
13491,0,0,1.0,1.0,3,0,0,1,0,0,39
13492,0,0,1.0,1.0,0,1,0,1,0,0,47
13493,0,0,1.0,1.0,11,0,0,1,0,0,37
13494,1,0,1.0,1.0,3,0,0,1,0,0,31
13495,0,0,1.0,1.0,46,0,0,0,0,0,38
13496,1,1,1.0,1.0,0,0,0,1,0,0,38
13497,0,0,1.0,0.0,5,1,0,1,0,0,46
13498,0,0,1.0,1.0,16,1,0,1,0,0,44
13499,0,0,1.0,1.0,21,1,0,1,0,0,31
13500,0,0,1.0,1.0,1,1,0,0,0,0,31
13501,0,0,1.0,1.0,34,1,0,1,0,0,41
13502,0,0,1.0,1.0,0,1,0,1,0,0,29
13503,1,0,1.0,1.0,6,0,0,0,0,1,36
13504,0,0,1.0,1.0,0,1,0,0,0,1,52
13505,0,0,0.0,0.0,42,1,0,1,0,0,28
13506,1,0,1.0,1.0,13,0,0,0,0,1,39
13507,0,0,1.0,1.0,17,1,1,0,0,0,24
13508,0,0,1.0,1.0,3,1,0,1,0,0,61
13509,0,0,1.0,1.0,61,1,0,0,0,1,33
13510,0,0,1.0,1.0,3,0,0,1,0,0,45
13511,0,0,1.0,1.0,28,1,0,1,0,0,54
13512,0,0,1.0,1.0,0,0,1,0,0,0,37
13513,0,0,1.0,1.0,44,0,0,1,0,0,30
13514,0,0,1.0,1.0,3,0,0,0,0,1,53
13515,0,0,1.0,1.0,0,0,0,1,0,0,31
13516,0,0,1.0,1.0,14,1,0,1,0,0,38
13517,0,0,1.0,1.0,20,0,0,1,0,0,49
13518,1,0,0.0,1.0,0,0,0,1,0,0,59
13519,0,0,1.0,1.0,8,0,1,0,0,0,23
13520,0,0,1.0,1.0,24,0,1,0,0,0,32
13521,0,0,1.0,0.0,0,0,0,0,0,1,29
13522,1,1,1.0,1.0,42,1,0,1,0,0,27
13523,0,0,1.0,1.0,32,0,0,1,0,0,29
13524,0,1,0.0,0.0,0,1,0,1,0,0,71
13525,0,0,1.0,1.0,13,1,0,1,0,0,38
13526,0,0,1.0,1.0,14,0,0,0,0,1,36
13527,1,0,1.0,1.0,0,0,0,1,0,0,22
13528,0,0,1.0,1.0,19,1,0,1,0,0,55
13529,0,0,1.0,1.0,65,1,0,0,0,1,32
13530,0,0,1.0,0.0,0,0,1,0,0,0,59
13531,0,0,1.0,1.0,1,1,0,0,0,0,46
13532,0,0,1.0,1.0,3,0,0,0,0,1,27
13533,0,0,1.0,1.0,22,0,0,0,0,1,46
13534,0,0,1.0,1.0,12,1,0,1,0,0,27
13535,1,0,1.0,1.0,12,0,0,1,0,0,26
13536,0,0,1.0,1.0,0,0,0,1,0,0,26
13537,1,0,1.0,1.0,2,0,1,0,0,0,64
13538,0,0,1.0,1.0,0,0,0,1,0,0,29
13539,1,0,1.0,1.0,7,1,0,1,0,0,26
13540,0,0,1.0,1.0,54,1,0,1,0,0,27
13541,0,0,1.0,1.0,16,1,0,1,0,0,35
13542,1,0,1.0,1.0,0,0,1,0,0,0,43
13543,0,0,1.0,1.0,2,0,0,0,0,0,55
13544,0,0,0.0,0.0,2,0,0,1,0,0,36
13545,0,0,1.0,1.0,35,0,0,1,0,0,45
13546,0,0,1.0,1.0,45,1,0,1,0,0,24
13547,1,0,1.0,1.0,0,0,1,0,0,0,38
13548,1,1,1.0,1.0,54,1,0,0,0,1,33
13549,0,0,1.0,1.0,0,0,0,1,0,0,28
13550,0,0,1.0,1.0,29,0,1,0,0,0,32
13551,0,0,1.0,1.0,13,0,0,1,0,0,28
13552,0,0,1.0,1.0,0,0,0,1,0,0,25
13553,0,0,1.0,1.0,42,1,1,0,0,0,41
13554,0,0,1.0,1.0,0,1,0,1,0,0,22
13555,0,0,1.0,1.0,0,0,0,0,0,1,37
13556,0,0,0.0,0.0,2,1,0,1,0,0,75
13557,0,0,1.0,1.0,87,0,0,0,0,1,30
13558,1,0,1.0,1.0,19,1,0,0,0,0,31
13559,1,0,1.0,1.0,5,1,0,0,0,0,45
13560,0,0,1.0,1.0,59,0,1,0,0,0,37
13561,0,0,1.0,1.0,0,1,0,1,0,0,25
13562,0,0,1.0,1.0,0,0,0,0,0,1,24
13563,0,1,1.0,0.0,0,1,0,1,0,0,38
13564,0,0,1.0,1.0,0,1,0,1,0,0,36
13565,1,0,1.0,1.0,0,0,1,0,0,0,39
13566,1,0,1.0,1.0,7,0,0,1,0,0,21
13567,0,0,1.0,1.0,18,1,0,0,0,1,26
13568,0,0,1.0,0.0,0,1,0,1,0,0,25
13569,0,0,1.0,1.0,0,0,0,1,0,0,33
13570,0,0,1.0,1.0,3,1,0,1,0,0,23
13571,0,0,1.0,1.0,0,1,1,0,0,0,34
13572,0,0,1.0,1.0,0,0,0,1,0,0,33
13573,0,0,1.0,0.0,21,0,0,1,0,0,34
13574,0,1,1.0,0.0,10,1,0,1,0,0,48
13575,0,0,1.0,1.0,0,0,0,0,0,1,51
13576,0,0,1.0,1.0,0,0,0,0,0,1,30
13577,1,0,1.0,1.0,75,0,0,0,0,1,37
13578,0,0,1.0,1.0,2,1,0,0,0,0,34
13579,0,0,0.0,1.0,0,0,0,1,0,0,56
13580,1,0,1.0,1.0,8,1,0,1,0,0,37
13581,0,0,1.0,1.0,74,1,1,0,0,0,25
13582,1,0,1.0,1.0,2,0,0,1,0,0,32
13583,0,0,1.0,1.0,33,1,1,0,0,0,27
13584,1,0,1.0,0.0,22,0,0,1,0,0,23
13585,0,0,1.0,1.0,48,1,0,0,0,1,32
13586,1,0,1.0,1.0,109,0,1,0,0,0,28
13587,0,0,1.0,1.0,7,0,0,1,0,0,28
13588,0,0,1.0,1.0,0,1,1,0,0,0,35
13589,0,0,1.0,1.0,0,0,0,1,0,0,33
13590,0,0,1.0,1.0,0,0,0,1,0,0,48
13591,1,0,1.0,1.0,19,1,0,0,0,0,36
13592,0,0,1.0,1.0,0,1,0,1,0,0,39
13593,0,0,1.0,1.0,0,1,0,1,0,0,39
13594,0,0,1.0,0.0,8,1,0,0,0,1,23
13595,1,0,1.0,1.0,0,0,0,0,0,1,49
13596,0,0,1.0,1.0,0,1,0,1,0,0,32
13597,1,0,1.0,1.0,9,0,0,1,0,0,52
13598,0,0,1.0,1.0,3,0,0,1,0,0,25
13599,0,0,0.0,0.0,27,1,0,1,0,0,31
13600,0,0,1.0,1.0,92,1,0,0,0,1,28
13601,0,0,1.0,1.0,0,0,0,1,0,0,27
13602,0,0,0.0,0.0,15,0,0,1,0,0,27
13603,0,0,1.0,1.0,0,0,0,0,0,1,32
13604,0,0,1.0,1.0,0,1,0,1,0,0,28
13605,0,0,1.0,0.0,0,1,0,1,0,0,22
13606,1,1,1.0,1.0,33,0,0,1,0,0,22
13607,0,0,1.0,1.0,0,1,0,0,0,0,31
13608,0,0,1.0,1.0,0,1,0,1,0,0,27
13609,0,0,1.0,1.0,0,0,0,1,0,0,59
13610,0,0,1.0,0.0,0,1,0,0,0,1,21
13611,0,0,1.0,1.0,10,0,0,0,0,1,31
13612,0,0,1.0,1.0,4,0,1,0,0,0,61
13613,0,0,1.0,1.0,12,1,0,1,0,0,46
13614,0,0,1.0,1.0,39,0,0,1,0,0,26
13615,0,1,1.0,1.0,0,1,0,1,0,0,33
13616,0,0,1.0,0.0,3,1,0,1,0,0,29
13617,0,0,1.0,1.0,18,1,0,1,0,0,48
13618,0,0,1.0,1.0,9,1,0,0,0,1,25
13619,0,0,1.0,1.0,34,1,0,0,0,1,46
13620,0,0,0.0,1.0,7,0,0,0,0,1,67
13621,0,0,1.0,1.0,47,0,0,0,0,1,31
13622,1,0,1.0,1.0,24,0,0,0,0,1,37
13623,0,0,1.0,1.0,0,0,1,0,0,0,26
13624,0,0,1.0,1.0,13,1,0,1,0,0,41
13625,0,0,1.0,1.0,5,0,0,1,0,0,25
13626,0,0,1.0,1.0,30,1,0,1,0,0,32
13627,0,0,1.0,1.0,38,0,0,0,0,1,34
13628,1,0,1.0,1.0,5,0,0,0,0,0,32
13629,1,0,1.0,1.0,6,0,0,0,0,1,32
13630,0,0,1.0,1.0,16,0,0,1,0,0,34
13631,0,0,1.0,0.0,3,0,0,0,0,1,31
13632,1,0,1.0,1.0,15,0,0,0,0,1,36
13633,0,0,1.0,1.0,38,0,1,0,0,0,34
13634,0,0,1.0,1.0,2,0,0,1,0,0,59
13635,0,0,1.0,1.0,0,0,0,0,0,1,33
13636,0,0,1.0,1.0,0,0,0,1,0,0,48
13637,0,0,1.0,1.0,51,0,0,1,0,0,29
13638,0,0,1.0,1.0,0,0,1,0,0,0,32
13639,0,0,1.0,1.0,0,1,0,1,0,0,26
13640,0,0,1.0,1.0,0,1,0,1,0,0,62
13641,1,1,1.0,1.0,4,1,0,0,0,0,21
13642,0,0,1.0,1.0,6,0,0,0,0,1,29
13643,0,0,1.0,1.0,9,0,0,1,0,0,65
13644,0,0,1.0,1.0,0,0,0,1,0,0,37
13645,1,0,1.0,1.0,63,1,0,0,0,1,42
13646,0,0,0.0,0.0,12,1,0,0,0,1,29
13647,0,0,1.0,0.0,9,1,0,1,0,0,48
13648,0,0,1.0,0.0,0,0,1,0,0,0,41
13649,0,0,1.0,1.0,0,0,0,1,0,0,67
13650,0,0,1.0,1.0,0,0,0,1,0,0,45
13651,0,1,0.0,1.0,19,0,1,0,0,0,28
13652,0,0,1.0,1.0,0,0,0,1,0,0,68
13653,0,0,1.0,1.0,3,1,0,0,0,1,29
13654,0,0,1.0,0.0,5,0,0,0,0,1,26
13655,0,0,1.0,1.0,0,0,0,0,0,1,25
13656,0,0,1.0,1.0,32,1,1,0,0,0,23
13657,0,0,1.0,1.0,0,1,0,1,0,0,33
13658,0,0,1.0,1.0,9,1,0,1,0,0,31
13659,0,1,1.0,1.0,0,1,0,1,0,0,59
13660,0,0,1.0,1.0,16,1,1,0,0,0,26
13661,0,0,1.0,1.0,0,1,0,1,0,0,32
13662,0,0,1.0,1.0,7,0,0,1,0,0,41
13663,1,0,1.0,1.0,0,0,0,1,0,0,30
13664,0,0,1.0,1.0,1,0,0,1,0,0,26
13665,0,0,1.0,1.0,0,1,0,1,0,0,58
13666,0,0,1.0,1.0,8,1,0,1,0,0,63
13667,0,0,1.0,1.0,31,1,0,0,0,1,54
13668,0,1,1.0,1.0,10,1,0,1,0,0,22
13669,0,0,1.0,1.0,64,1,0,1,0,0,36
13670,1,1,1.0,1.0,180,1,0,0,0,1,32
13671,0,0,1.0,1.0,0,1,0,1,0,0,25
13672,0,0,1.0,1.0,0,0,1,0,0,0,41
13673,0,0,1.0,1.0,7,1,0,1,0,0,45
13674,1,0,1.0,1.0,52,0,0,0,0,1,28
13675,0,0,1.0,1.0,0,0,1,0,0,0,27
13676,0,0,1.0,1.0,7,1,0,1,0,0,37
13677,0,0,1.0,1.0,0,0,0,0,0,1,33
13678,0,0,1.0,1.0,25,0,0,1,0,0,33
13679,0,0,1.0,1.0,21,1,0,1,0,0,34
13680,1,1,1.0,1.0,128,1,0,0,0,1,33
13681,0,0,1.0,1.0,10,1,0,0,0,1,24
13682,0,0,1.0,1.0,2,0,0,1,0,0,28
