,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd,amount_usd
user_5992,0.0,60.0,0.0,234.03,19.15,0.0,0.0,0.0,12.76,27.19,0.0,399.4200000000001,0.0,3.12,0.0
user_5994,0.0,0.0,0.0,119.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.0
user_5996,0.0,12.43,9.28,0.0,637.3600000000001,67.97999999999999,3.91,17.02,56.17,80.41999999999999,0.0,168.52,8.51,67.66,1598.58
user_5997,9.2,120.41,0.0,285.84,1536.96,55.61,32.03,39.6,27.939999999999998,9.25,0.0,493.27,10.36,91.95,1709.5600000000002
user_6,0.0,20.43,0.0,110.63000000000001,109.00999999999999,13.690000000000001,6.64,0.0,34.69,143.43,4.26,180.09,0.0,33.09,0.0
user_60,0.0,165.14,0.0,26.71,486.06999999999994,242.70999999999998,20.38,0.0,39.059999999999995,110.74,0.0,75.00999999999999,4.25,119.99000000000002,504.37000000000006
user_600,15.0,0.0,0.0,815.51,1535.2400000000005,242.80000000000004,0.0,0.0,11.0,171.32999999999998,18.97,402.3500000000001,0.0,71.49,2218.4999999999995
user_6000,0.0,103.8,0.0,473.17,1365.2199999999996,188.17999999999998,159.58999999999997,122.88,0.0,1230.7299999999993,123.63,2649.6999999999994,0.0,189.70000000000002,6.0
user_6001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.259999999999998,0.0,0.0,0.0
user_6002,0.0,0.0,0.0,886.4399999999998,51.959999999999994,0.0,0.0,261.36,0.0,169.77,9.7,233.26,0.0,127.26000000000002,609.18
user_6003,0.0,0.0,0.0,21.139999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0
user_6004,22.01,34.91,0.0,8.95,19.11,10.02,27.58,0.0,71.47,1959.69,0.0,96.96999999999998,0.0,13.509999999999998,283.0
user_6007,0.0,7.44,0.0,0.0,342.84,0.0,407.27,9.97,11.47,641.8200000000002,0.0,239.23000000000002,0.0,0.0,140.45000000000005
user_6008,0.0,0.0,0.0,0.0,708.9599999999997,7.4,63.31,35.730000000000004,136.39,21.63,48.16,236.5,0.0,68.04,358.75
user_6010,0.0,0.0,18.62,8184.780000000002,286.44,137.42,65.16,335.78,432.65,785.4700000000001,0.0,2855.03,4.51,70.86,252.79000000000002
user_6011,0.0,0.0,0.0,11.09,202.73000000000005,72.02,0.0,0.0,7.9,0.0,0.0,35.370000000000005,0.0,0.0,407.15
user_6012,18.57,188.83999999999997,0.0,101.55,79.88,0.0,76.13000000000001,6.71,0.0,2088.45,0.0,134.24,0.0,169.47999999999996,0.0
user_6013,0.0,0.0,0.0,62.56,7.37,0.0,0.0,0.0,100.80000000000001,419.11999999999995,0.0,11.33,0.0,3.74,1154.5800000000002
user_6015,0.0,0.0,0.0,25.64,26.64,0.0,6.54,7.65,277.79,151.26999999999998,0.0,276.83,11.51,138.94,0.0
user_6016,0.0,15.23,0.0,0.0,406.23000000000013,58.4,75.04,0.0,70.97,287.24,0.0,665.9999999999997,0.0,66.56,17.02
user_6018,0.0,0.0,0.0,467.11000000000007,254.1,1555.5500000000002,86.07,0.0,124.05000000000001,344.2,0.0,27.880000000000003,0.0,2.89,5.31
user_602,0.0,0.0,0.0,34.04,0.0,6.8,7.9,0.0,15.96,471.85,0.0,13.559999999999999,0.0,0.0,0.0
user_6020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.86,0.0,0.0,0.0,0.0,21.28,0.0
user_6021,0.0,0.0,0.0,0.0,0.0,7.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_6022,0.0,0.0,0.0,0.0,55.32,222.87,0.0,0.0,0.0,1099.53,108.08,744.0500000000001,0.0,18.98,559.55
user_6023,0.0,58.940000000000005,0.0,337.52,409.8,26.78,0.0,3.4,16.95,313.21,0.0,367.04,0.0,64.07,557.78
user_6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.85,0.0,26.740000000000002,0.0,12.51,0.0
user_6025,0.0,27.32,0.0,1879.9699999999991,988.6099999999998,0.0,20.85,181.16,20.68,527.1399999999999,0.0,2516.7500000000005,25.53,14.3,0.0
user_6026,0.0,0.0,0.0,179.98999999999998,1.47,0.0,0.0,0.0,4.92,0.0,0.0,49.449999999999996,0.0,9.28,11.64
user_6027,0.0,0.0,0.0,113.68,111.17999999999999,0.0,0.0,0.0,0.0,5.36,0.0,18.67,0.0,0.0,90.08000000000001
user_6028,0.0,313.83000000000004,0.0,2137.92,35.34,0.0,0.0,0.0,61.49,0.0,0.0,43.5,0.0,66.8,1047.3799999999999
user_6029,0.0,28.36,0.0,0.0,28.65,522.49,60.76,0.0,0.0,142.71,0.0,47.769999999999996,0.0,32.82,25.03
user_6030,0.0,34.38,17.02,110.64,344.22999999999996,2.72,0.0,0.0,13.19,0.0,0.0,13.28,0.0,105.7,0.0
user_6031,0.0,7.69,0.0,44.42,81.7,0.0,0.0,0.0,0.0,86.28,0.0,287.47,0.0,0.0,0.0
user_6032,0.0,0.0,0.0,797.94,427.58000000000004,81.13,18.84,690.36,35.510000000000005,16.439999999999998,14.0,287.82,0.0,85.06,1231.1699999999998
user_6034,0.0,0.0,0.0,193.72000000000003,29.049999999999997,4.77,0.0,0.0,4.36,0.0,0.0,9.75,0.0,6.14,41.94
user_6035,0.0,0.0,0.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_6036,0.0,0.0,0.0,702.5699999999999,44.76,0.0,0.0,16.14,0.0,0.0,0.0,37.480000000000004,0.0,5.64,0.0
user_6039,0.0,0.0,0.0,76.95,21.67,10.21,0.0,0.0,12.67,21.12,0.0,17.4,0.0,49.019999999999996,0.0
user_604,0.0,0.0,0.0,90.93,24.849999999999998,12.38,0.0,0.0,40.6,0.0,0.0,0.1,0.0,5.2700000000000005,16.54
user_6040,0.0,0.0,0.0,95.4,14.59,3.98,6.93,0.0,0.0,24.659999999999997,0.0,61.58999999999999,0.0,7.67,211.11
user_6041,450.0,0.0,0.0,440.73,134.54,0.0,0.0,0.0,6.21,74.75999999999999,0.0,106.88,0.0,59.64,6.66
user_6042,0.0,0.0,0.0,0.0,0.0,21.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.13999999999999,0.0
user_6043,0.0,3.53,6.43,961.0899999999998,55.39000000000001,38.28,88.39,10.71,0.0,98.14,0.0,154.28,0.0,18.25,119.09
user_6044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.58
user_6046,0.0,5.87,0.0,0.0,288.3,42.14,3.36,25.52,29.79,8.37,0.0,33.86,0.0,3.23,0.0
user_6047,0.0,0.0,0.0,0.0,70.89000000000001,80.8,16.04,0.0,0.0,249.52,0.0,41.980000000000004,0.0,0.0,0.0
user_6048,0.0,0.0,0.0,8.95,8.940000000000001,0.0,0.0,0.0,6.069999999999999,0.0,0.0,14.79,0.0,3.58,0.0
user_6049,0.0,0.0,0.0,0.0,121.45,7.35,69.64,0.0,0.0,46.15,0.0,7.54,0.0,62.58,165.62
user_6050,0.0,76.38,0.0,107.05,226.43999999999997,95.22,0.0,0.0,67.06,29.53,0.0,58.06999999999999,0.0,17.36,1561.73
user_6052,0.0,36.26,0.0,0.0,15.54,0.0,0.0,0.0,0.0,0.0,0.0,15.48,0.0,29.31,0.0
user_6053,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.81,0.0,0.0
user_6054,0.0,0.0,0.0,74.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.94,0.0,0.0,0.0
user_6055,0.0,44.19,13.23,0.0,115.12,48.44,0.0,0.0,84.09,34.82,0.0,70.69,6.58,0.0,60.66
user_6056,0.0,0.0,0.0,3039.95,699.24,77.08,48.730000000000004,12.5,44.879999999999995,123.79,0.0,1574.4800000000002,50.44,37.61,65.14
user_6058,0.0,0.0,19.51,120.66,121.22,25.270000000000003,0.0,156.45,32.43,76.03999999999999,0.0,31.65,0.0,52.97,0.0
user_6059,0.0,0.0,0.0,1.27,15.21,17.009999999999998,0.0,24.16,13.09,197.68,0.0,35.7,0.0,141.69,108.17
user_606,0.0,74.27000000000001,99.39,437.83000000000004,1171.9399999999996,436.27000000000004,43.85999999999999,295.55,237.05,708.6199999999999,28.47,509.78,14.89,350.38000000000005,664.7000000000002
user_6061,0.0,76.72,0.0,25.0,50.629999999999995,0.0,6.74,0.0,0.0,0.0,0.0,51.769999999999996,0.0,103.36,0.0
user_6062,0.0,21.7,0.0,76.44,276.28999999999996,0.0,68.53,0.0,1362.98,40.059999999999995,0.0,310.15000000000003,0.0,30.92,2916.09
user_6065,0.0,0.0,0.0,136.16,689.3199999999998,40.17,55.19,16.0,77.61,553.57,0.0,46.089999999999996,0.0,117.53,0.0
user_6067,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_6069,0.0,0.0,0.0,270.0,108.58,0.0,35.0,38.13,746.71,12.99,0.0,619.66,7.98,12.3,0.0
user_607,0.0,0.0,0.0,25.05,13.919999999999998,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,6.1499999999999995,0.0
user_6071,0.0,0.0,0.0,279.78000000000003,82.62,28.99,0.0,77.25,16.72,113.52,0.0,644.97,0.0,95.69000000000003,0.0
user_6073,0.0,0.0,0.0,17.02,62.39,14.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.78999999999999
user_6074,0.0,0.0,0.0,162.29,869.95,0.0,0.0,0.0,8.51,76.96000000000001,0.0,535.96,0.0,17.44,0.0
user_6075,0.0,55.56999999999999,128.87,435.72,975.3999999999999,18.9,375.09000000000003,59.94,254.58,748.9900000000002,40.43,563.2099999999999,6.8100000000000005,423.17,119.25
user_6076,0.0,0.0,0.0,244.89000000000001,213.17999999999998,25.529999999999998,34.5,0.0,22.880000000000003,418.61000000000007,0.0,156.64,0.0,329.3,93.60000000000001
user_6077,0.0,49.17,0.0,153.38,278.42,43.54,0.0,0.0,0.0,64.16,65.11,352.94999999999993,0.0,507.37,1049.04
user_6078,0.0,0.0,0.0,20.159999999999997,0.0,0.0,3.4,0.0,0.0,131.9,0.0,169.99,0.0,0.0,0.0
user_608,0.0,0.0,0.0,0.0,43.790000000000006,0.0,7.15,0.0,8.07,8.51,0.0,28.220000000000002,0.0,11.74,76.33
user_6080,72.0,172.49,0.0,4228.5599999999995,927.3100000000001,39.0,60.82,6.99,0.0,274.12,5.1899999999999995,939.6899999999998,97.15,717.4200000000001,501.11999999999995
user_6081,0.0,12.07,0.0,42.42,207.67999999999998,17.4,90.06,5.84,52.96,310.55,0.0,58.98000000000001,0.0,123.74999999999997,6.52
user_6082,0.0,33.48,0.0,112.43,25.05,0.0,24.27,0.0,25.57,111.97,0.0,208.56999999999996,0.0,11.16,19.47
user_6083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
user_6084,0.0,0.0,0.0,30.0,4.7,21.740000000000002,0.0,5.48,0.0,6.75,0.0,36.489999999999995,0.0,0.0,0.0
user_6085,0.0,3.43,0.0,108.76,442.75,114.77000000000001,10.15,0.0,21.77,42.37,0.0,524.43,0.0,149.4,696.85
user_6087,0.0,0.0,0.0,1049.57,0.0,0.0,0.0,40.56,0.0,27.44,0.0,716.2699999999999,0.0,18.66,0.0
user_6088,0.0,0.0,0.0,734.18,21.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.89
user_609,0.0,0.0,0.0,8.94,67.94999999999999,0.0,0.0,0.0,0.0,0.0,11.91,180.72000000000003,0.0,5.96,33.879999999999995
user_6090,3.06,6.62,0.0,2126.57,454.6199999999999,480.30000000000007,23.58,0.0,36.49,85.55,2.51,505.10999999999984,0.0,40.32,1087.1899999999998
user_6091,0.0,2.2,0.0,238.3,102.8,0.0,0.0,0.0,0.0,94.6,0.0,21.73,0.0,320.02,0.0
user_6092,0.0,0.0,0.0,85.85,66.05000000000001,12140.86,8.09,0.0,10.21,176.65000000000003,0.0,405.96,0.0,78.50000000000001,337.28
user_6093,0.0,2.98,0.0,0.0,15.29,0.99,0.0,0.0,7.45,30.84,0.0,108.8,4.76,8.459999999999999,80.66
user_6094,0.0,109.81,0.0,0.0,484.69,0.0,18.23,0.0,0.0,100.64,53.64,153.51,0.0,176.8,28.0
user_6095,0.0,64.28,59.49,380.74,189.32999999999998,0.0,266.17999999999995,0.0,92.1,372.06999999999994,0.0,1658.550000000001,18.86,70.46000000000001,0.0
user_6096,0.0,34.6,0.0,877.3399999999999,572.76,5.69,0.0,740.22,276.77,89.82999999999998,0.0,878.8599999999999,8.6,183.79999999999998,1187.91
user_6098,0.0,0.0,0.0,191.3,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72
user_61,0.0,0.0,0.0,1073.81,139.60999999999999,154.85000000000002,5.3,5.79,1.94,20.39,0.0,146.26999999999998,0.0,36.43,437.63
user_610,0.0,386.29999999999995,0.0,0.0,19.7,0.0,0.0,101.11999999999999,33.739999999999995,710.1199999999999,0.0,484.3299999999999,8.1,0.0,0.0
user_6100,0.0,31.75,0.0,0.0,2.24,0.0,0.0,0.0,495.3,358.33,0.0,4.220000000000001,0.0,0.0,0.0
user_6101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.750000000000007,0.0,0.0,0.0
user_6102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.67,0.84,0.0,0.0,0.0,0.0,0.0
user_6103,0.0,15.85,0.0,0.0,61.29,0.0,0.0,0.0,697.71,162.26,0.0,0.0,0.0,0.0,48.93
user_6105,0.0,0.0,0.0,14110.669999999998,279.79,15313.789999999999,255.32,203.66,401.61,340.42,232.71999999999997,3075.7300000000005,6.8,119.35,691.05
user_6107,0.0,22.49,0.0,85.1,91.59000000000002,24.01,0.0,9.24,0.0,376.62,164.06,190.52999999999997,0.0,26.36,0.0
user_6108,0.0,48.449999999999996,1.32,43.47,815.7,0.0,0.0,98.95,23.16,136.94000000000003,0.0,329.19,0.0,67.84,356.57
user_6109,0.0,0.0,0.0,129.98000000000002,22.46,0.0,4.39,0.0,26.57,80.94999999999999,0.0,261.99,0.0,46.92999999999999,0.0
user_611,0.0,145.52,159.6,372.81,528.7,136.01,58.53,0.0,113.44,113.28,0.0,459.1000000000001,0.0,298.64000000000004,34.16
user_6111,0.0,0.0,0.0,0.0,3.14,0.0,7.9,0.0,0.0,6.45,0.0,8.27,0.0,0.0,0.0
user_6112,0.0,23.95,0.0,379.25000000000006,287.89,71.31,0.0,67.67,26.3,551.8300000000002,0.0,152.59,19.15,36.96,919.3
user_6113,0.0,6.43,0.0,839.6899999999998,281.76,140.76,110.64,277.39000000000004,143.37,947.5400000000002,0.0,302.90000000000003,0.0,62.66,0.0
user_6114,0.0,0.0,0.0,8.94,60.17999999999999,0.0,0.0,0.0,0.0,17.86,0.0,59.44,0.0,51.06,0.0
user_6115,0.0,0.0,0.0,3.15,0.0,17.02,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0
user_6116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.54,0.0,0.0,0.0
user_6117,0.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_6118,0.0,147.03000000000003,259.0,339.84,71.86,0.0,51.26000000000001,42.16,40.37,165.26999999999995,0.0,393.8200000000001,0.0,361.53,382.58
user_6119,0.0,0.0,0.45,341.46999999999997,47.51,3.58,0.0,0.0,0.0,32.7,0.0,11.2,0.0,81.43,0.0
user_612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.22
user_6120,0.0,0.0,14.04,0.0,2.31,0.0,0.0,0.0,3.82,92.83,0.0,26.93,5.06,47.89,1313.6100000000001
user_6122,0.0,0.0,0.0,119.13999999999999,21.259999999999998,0.0,0.0,0.0,0.0,10.64,0.0,25.11,0.0,11.040000000000001,11.91
user_6123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,28.88,0.0
user_6124,0.0,0.0,0.0,863.4100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_6125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.29,0.0,0.0,0.0,0.0,0.0
user_6126,0.0,0.0,0.0,106.80000000000001,1483.53,213.32,45.64,0.0,43.76,6.7,0.0,220.15,0.0,12.31,1142.3999999999999
user_6127,0.0,0.0,0.0,29.79,205.91,22.3,0.0,0.0,12.0,72.97,0.0,167.96,0.0,0.0,13.62
user_6128,0.0,24.46,0.0,0.0,31.840000000000003,0.0,0.0,0.0,48.73,49.88,0.0,50.73,0.0,17.79,267.46999999999997
user_6129,0.0,274.45,0.0,411.13000000000005,1014.0300000000001,328.43000000000006,267.97,5.5,152.19000000000003,209.27000000000004,0.0,1971.6799999999998,0.0,499.32000000000005,2688.25
user_613,0.0,0.0,0.0,2593.84,203.74,39.25,3.56,35.17,126.62,221.32999999999998,0.0,283.01,0.0,47.84,207.70999999999998
user_6130,0.0,47.71,0.0,774.02,561.1499999999999,283.58000000000004,2.4,55.3,159.35000000000002,176.40999999999997,55.64,464.03000000000014,0.0,313.94,1203.33
user_6132,0.0,0.0,0.0,50.0,103.32,106.25999999999998,213.34,19.98,184.56,0.0,0.0,279.87,17.98,813.1399999999998,8.0
user_6133,0.0,110.72,0.0,1677.29,424.57000000000005,405.39,66.56,0.0,40.63,829.4,0.0,612.1700000000004,0.0,387.96,0.0
user_6134,0.0,1.79,0.0,453.23,154.59000000000003,128.13,12.15,58.599999999999994,100.79,56.67999999999999,23.79,357.27000000000004,3.28,60.190000000000005,92.75999999999999
user_6135,0.0,0.0,0.0,347.68,0.0,0.0,0.0,0.0,0.0,137.70999999999998,0.0,1213.3100000000006,0.0,0.0,0.0
user_6137,0.0,0.0,0.0,30.0,163.03,73.39999999999999,3.5,0.0,11.600000000000001,0.0,4.5,40.26,0.0,12.92,19.85
user_6138,0.0,0.0,0.0,0.0,24.85,0.0,0.0,0.0,0.0,43.03,0.0,3.83,0.0,3.03,0.0
user_6139,0.0,0.0,0.0,8.51,0.0,0.0,0.0,0.0,0.0,35.57,0.0,0.0,0.0,0.0,0.0
user_614,0.0,38.7,0.0,0.0,8.649999999999999,0.0,8.06,0.0,58.18,291.99,0.0,17.46,0.0,0.0,832.3899999999999
user_6140,0.0,17.7,0.0,1447.33,410.7000000000001,59.53,25.64,15.100000000000001,254.26000000000002,51.48,0.0,395.7800000000001,0.0,210.05999999999995,8.83
user_6141,0.0,0.0,0.0,87.27999999999999,0.0,117.44,0.0,0.0,750.5699999999999,38.2,0.0,29.15,0.0,0.0,0.0
user_6142,3.98,0.0,0.0,179.53,93.03,94.01999999999998,0.0,0.0,0.0,131.2,0.0,91.28999999999999,0.0,20.75,1846.12
user_6143,0.0,0.0,0.0,893.96,43.13999999999999,4.54,0.0,110.83,0.0,235.82,0.0,594.6700000000001,0.0,0.0,93.6
user_6144,0.0,0.0,0.0,683.3200000000002,4.68,0.0,0.0,0.0,1.95,125.55000000000001,0.0,11.41,0.0,0.0,0.0
user_6145,0.0,0.0,0.0,8.83,55.91,1200.94,0.0,0.0,2.56,0.0,0.0,4.51,0.0,5.98,333.68
user_6146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.45,9.32,0.0,49.79,0.0,0.0,0.0
user_6147,0.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_6148,0.0,0.0,0.0,0.0,167.19000000000003,17.93,34.03,4.99,35.0,46.2,0.0,25.509999999999998,0.0,0.0,259.95
user_6149,0.0,0.0,0.0,422.7100000000001,46.349999999999994,52.76,0.0,47.12,5.5,75.36,0.0,199.53000000000003,0.0,40.309999999999995,74.19
user_615,0.0,0.0,0.0,255.32,19.55,0.0,0.0,0.0,12.77,74.09,0.0,40.9,0.0,2.38,0.0
user_6151,22.869999999999997,23.34,0.0,61.04,578.25,187.93,23.599999999999994,0.0,137.65,39.25,0.0,448.9199999999998,5.45,121.69999999999997,170.74
user_6152,0.0,0.0,0.0,97.02,140.76,50.92,0.0,0.0,1.09,15.62,7.2,189.16,9.3,63.769999999999996,90.21000000000001
user_6153,0.0,16.98,0.0,18.75,397.0,99.57,0.0,0.0,309.45,9.15,0.0,0.0,47.53,94.5,3870.06
user_6154,0.0,0.0,0.0,0.0,82.84,0.0,0.0,0.0,4.8,162.52,0.0,64.84,0.0,14.18,0.0
user_6155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0
user_6156,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0
user_6157,0.0,0.0,0.0,393.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
user_6158,55.96,0.0,0.0,0.0,58.26,114.81,214.57,23.98,0.0,5.95,0.0,158.66,0.0,0.0,186.13
user_6159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.85,0.0,0.0,69.33,0.0,180.46,0.0
user_616,0.0,67.36,0.0,272.71000000000004,348.86999999999995,68.08999999999999,42.56,0.0,336.2999999999999,211.04,0.0,199.7,49.19,30.64,84.77
user_6160,0.0,0.0,0.0,137.5,81.03,74.25,0.0,0.0,0.0,6.0,0.0,114.37,0.0,19.520000000000003,82.29
user_6162,0.0,0.0,0.0,0.0,37.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_6163,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,84.97999999999999,0.0,10.23,0.0,15.0,0.0
user_6164,0.0,0.0,0.0,1438.3100000000002,777.6800000000001,121.21000000000001,0.0,0.0,0.0,19.57,0.0,17.2,0.0,7.24,552.22
user_6165,0.0,17.87,0.0,1686.2099999999998,363.11,53.3,10.26,103.4,49.41,276.82,39.7,41.519999999999996,50.18,24.840000000000003,626.1300000000001
user_6166,0.0,125.0,0.0,143.12,112.52,3.04,0.0,179.70999999999998,9.04,94.04,73.99,301.01,15.93,0.0,20.98
user_6167,0.0,27.3,0.0,248.55,30.590000000000003,16.3,36.55,0.0,0.0,294.6,0.0,12.43,0.0,0.0,76.48
user_6168,0.0,5.7,0.0,468.0899999999999,25.85,0.0,11.69,16.13,0.0,0.0,0.0,41.68999999999999,0.0,10.38,0.0
user_6169,0.0,0.0,0.0,0.0,174.04,0.0,0.0,0.0,0.0,43.58,0.0,16.080000000000002,0.0,0.0,83.28999999999999
user_617,45.0,0.0,0.0,3290.44,1410.230000000001,889.2600000000001,196.48999999999998,33.99,564.95,415.88999999999993,0.0,1685.5900000000008,0.0,161.37000000000003,1848.9199999999998
user_6170,0.0,0.0,0.0,176.58999999999997,282.54999999999995,11.06,0.0,0.0,41.71,92.47,0.0,328.13,8.51,92.37,1750.0299999999997
user_6171,0.0,30.41,0.0,375.21,562.7299999999998,0.0,39.18000000000001,31.61,75.53,228.54000000000002,0.0,162.45999999999998,1.28,36.41,84.9
user_6173,0.0,6.81,0.0,93.61,432.9099999999999,45.620000000000005,26.299999999999997,0.0,90.13,314.36999999999995,0.0,68.8,0.0,5.11,101.69999999999999
user_6175,85.11,0.0,0.0,0.0,161.32000000000002,106.3,348.99,0.0,26.43,0.0,0.0,0.0,0.0,189.91,0.0
user_6176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.82,6.62,0.0,20.240000000000002
user_6179,0.0,0.0,0.0,1110.8399999999997,1280.9499999999998,339.68,9.01,0.0,46.67,146.01999999999998,0.0,198.98,0.0,52.57999999999999,56.129999999999995
user_618,0.0,166.95,3497.85,2243.62,2100.2599999999998,387.13,614.75,40.65,239.7400000000001,1915.2000000000003,170.21,4281.940000000001,0.0,397.39000000000004,1531.5
user_6180,0.0,134.47,0.0,118.53,0.0,10.8,2.38,222.82,78.78,196.73999999999998,0.0,206.86,28.650000000000002,43.32,0.0
user_6182,0.0,130.44,0.0,32.879999999999995,8.94,13.82,0.0,0.0,14.940000000000001,18.759999999999998,0.0,148.03,0.0,61.28,185.18
user_6185,0.0,103.13,0.0,1569.25,325.75,112.46,0.0,26.38,16.64,68.36,0.0,182.11,0.0,635.75,46.23
user_6186,5.0,65.35,0.0,257.7,1097.4999999999998,39.8,38.79,50.5,0.0,259.10999999999996,0.0,192.31,68.36,260.43,565.01
user_6187,0.0,25.82,0.0,301.32000000000005,127.47,8.26,17.689999999999998,0.0,9.82,38.99,0.0,722.59,0.0,3.28,0.0
user_6188,0.0,0.0,0.0,0.0,5.37,0.0,3.08,0.0,0.0,32.61,0.0,358.89000000000004,0.0,11.16,0.0
user_6189,0.0,4.17,6.46,686.8000000000001,110.19999999999999,7.95,9.66,1.69,42.78000000000001,145.07000000000002,0.0,812.8700000000001,0.0,74.69000000000003,35.660000000000004
user_619,0.0,17.79,0.0,119.41,19.939999999999998,0.0,20.160000000000004,11.32,9.94,13.600000000000001,0.0,725.5999999999998,0.0,83.40999999999998,282.55
user_6190,0.0,0.0,0.0,0.0,13.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.98,0.0
user_6191,0.0,29.02,0.0,221.26,65.76,0.0,8.47,0.0,22.13,59.47,0.0,69.38,0.0,139.06,115.89
user_6192,0.0,0.0,4.99,3590.070000000001,313.85,12.6,323.53999999999996,241.54,561.4200000000001,1116.02,0.0,1125.02,0.0,181.54999999999998,1051.93
user_6193,0.0,0.0,13.19,474.01000000000005,377.16,16.34,0.0,0.0,2.51,33.81,0.0,241.09000000000006,0.0,22.13,0.0
user_6194,0.0,0.0,0.0,8.51,0.0,2.89,8.64,0.0,0.0,0.0,0.0,14.090000000000002,0.0,0.0,0.0
user_6195,0.0,24.51,0.0,0.0,29.33,0.0,12.350000000000001,0.0,0.0,59.580000000000005,0.0,56.989999999999995,0.0,0.0,0.0
user_6196,0.0,0.0,0.0,442.70000000000005,135.94,13.19,23.8,0.0,8.71,6.73,0.0,23.29,0.0,29.43,314.54999999999995
user_6197,0.0,86.88999999999999,0.0,150.0,114.23,7.2,236.01,24.4,107.38000000000001,84.16000000000001,0.0,426.75,0.0,205.94,0.0
user_6199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.15,0.0,0.0,55.0
user_62,0.0,50.47,0.0,156.54,273.97999999999996,36.62,35.019999999999996,0.0,27.229999999999997,57.379999999999995,0.0,15.05,0.0,52.91,0.0
user_620,35.2,83.50999999999999,2.99,2714.080000000001,777.42,203.63000000000002,84.91,232.14,974.2400000000002,206.04000000000002,9.0,1485.3300000000006,65.45,161.64999999999998,250.99
user_6201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.27,0.0,0.0,0.0
user_6202,0.0,7.359999999999999,0.0,1203.6499999999996,289.89,40.16,79.06,0.0,420.16999999999996,238.75,0.0,1211.6000000000004,28.94,368.15999999999974,564.65
user_6203,0.0,69.31,0.0,0.0,41.510000000000005,0.0,0.0,0.0,58.89,137.32,0.0,171.98,0.0,122.97000000000001,46.81
user_6204,0.0,9.09,0.0,0.0,12.65,0.0,0.0,4.85,0.0,13.54,0.0,227.19,0.0,7.0,119.5
