user_id,charity,culture,education,flat fee,food,fun,health,house,other,shopping,sports,supermarket,tech,transportation,travel
user_7905,0,0,1,4,39,1,11,0,4,14,0,69,4,15,2
user_7906,0,3,0,0,18,38,1,4,0,8,0,14,0,2,2
user_7907,0,2,0,14,42,3,3,3,2,5,6,68,0,1,4
user_7908,0,3,0,18,2,2,0,0,1,0,0,6,0,7,4
user_7909,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
user_7911,0,0,1,19,51,3,7,0,4,17,0,28,0,8,22
user_7912,2,6,0,8,116,31,4,6,11,24,0,82,2,10,1
user_7914,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0
user_7916,0,0,2,4,149,22,6,0,4,46,0,103,0,165,9
user_7917,1,2,0,5,1,0,0,0,2,1,0,1,0,0,1
user_7918,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
user_7919,0,3,0,13,29,15,0,1,3,8,0,46,1,6,1
user_7920,0,0,0,4,5,1,1,2,2,2,1,9,0,0,3
user_7922,1,4,0,4,48,8,8,3,6,26,1,30,0,29,23
user_7924,0,0,0,0,3,0,0,0,2,1,0,10,0,6,0
user_7925,0,0,0,2,9,1,0,0,2,3,1,8,0,8,4
user_7926,0,1,9,4,13,3,1,9,7,4,0,21,0,11,6
user_7928,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
user_7929,0,0,2,27,20,3,6,0,4,7,2,26,1,5,8
user_793,0,2,0,2,16,0,0,0,2,1,0,5,0,3,6
user_7930,0,1,0,1,12,1,1,3,7,1,0,21,0,0,1
user_7931,0,21,6,18,66,19,4,0,35,12,0,39,0,18,0
user_7932,0,0,0,0,45,9,3,1,5,9,0,7,0,2,8
user_7934,0,0,0,8,10,3,3,0,14,2,2,12,0,24,1
user_7935,0,1,0,5,5,1,3,0,0,3,0,8,0,5,6
user_7937,0,0,0,0,9,2,2,0,0,0,0,5,0,5,2
user_7938,0,1,1,9,128,4,5,10,47,0,0,66,0,3,2
user_7939,3,1,0,3,24,1,6,2,5,7,0,28,0,6,0
user_794,0,2,0,3,0,0,0,0,0,14,0,8,0,0,0
user_7940,0,0,0,5,13,1,0,0,0,2,0,2,0,5,4
user_7942,0,6,0,3,38,21,8,2,5,16,0,84,0,1,1
user_7944,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0
user_7945,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
user_7946,0,0,0,0,15,1,0,2,0,9,0,3,0,0,2
user_7947,0,0,0,7,1,1,0,0,2,3,0,5,0,1,0
user_7948,0,0,0,4,9,5,0,0,0,11,1,49,0,7,1
user_7949,0,7,0,5,53,6,1,2,3,8,0,25,0,11,1
user_795,0,3,0,1,37,5,1,1,1,6,0,16,0,6,4
user_7950,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
user_7951,0,4,0,4,19,3,0,1,8,3,0,17,0,4,1
user_7952,0,1,0,30,61,10,1,11,7,26,5,129,0,65,12
user_7953,0,0,0,6,4,0,8,1,3,5,0,17,0,0,1
user_7954,0,9,0,8,233,52,11,4,3,21,1,334,1,30,4
user_7955,0,0,0,2,0,0,0,0,5,0,0,5,0,1,0
user_7956,0,9,0,7,28,5,1,1,2,14,0,28,0,19,4
user_7957,0,0,0,2,10,4,0,2,3,7,0,11,0,2,4
user_7958,0,1,0,1,123,3,3,0,3,1,0,7,0,8,1
user_7959,0,1,0,2,0,1,0,0,1,28,0,1,0,0,0
user_796,0,0,0,0,18,7,0,0,1,2,1,0,2,0,3
user_7960,0,1,0,0,1,0,0,0,0,1,0,1,0,0,3
user_7961,0,1,0,12,19,0,7,0,2,14,0,9,0,4,6
user_7962,0,0,0,0,4,19,0,0,0,1,0,2,0,0,0
user_7963,0,5,1,8,144,22,10,5,14,22,1,124,1,9,11
user_7964,0,0,0,1,5,0,0,0,1,2,0,0,3,1,1
user_7965,0,16,0,9,12,8,2,0,0,6,0,40,0,0,1
user_7966,0,0,0,3,6,0,0,0,0,2,0,1,0,0,0
user_7967,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0
user_7968,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0
user_7969,0,0,0,12,7,0,0,0,43,0,0,7,1,4,2
user_797,0,2,0,5,1,58,1,1,7,16,0,21,17,0,0
user_7971,0,0,0,52,26,6,0,0,12,5,3,40,0,16,0
user_7972,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
user_7973,0,0,0,8,30,49,2,0,1,1,1,14,0,1,10
user_7974,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
user_7975,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0
user_7976,0,0,0,9,0,0,0,0,0,5,0,1,0,0,1
user_7977,0,0,0,0,3,0,2,1,4,0,0,3,0,1,1
user_7978,0,0,0,10,77,8,0,0,9,4,0,34,0,19,3
user_7979,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
user_798,0,0,0,2,15,3,0,0,0,2,0,11,0,0,2
user_7980,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0
user_7981,0,0,0,1,9,0,1,1,0,5,1,4,0,1,4
user_7982,0,1,0,7,52,6,6,0,2,8,0,9,0,3,8
user_7983,0,1,0,13,84,0,3,7,10,28,11,42,0,18,2
user_7985,0,0,0,1,9,1,0,0,4,2,0,5,0,2,1
user_7987,0,1,0,11,9,2,1,1,0,10,0,5,0,0,5
user_7988,0,0,0,0,4,3,2,3,1,4,1,9,0,0,7
user_7989,0,0,0,0,3,0,0,0,0,2,0,2,1,1,0
user_799,0,0,0,7,0,0,1,0,1,0,0,1,0,0,2
user_7990,0,0,0,6,39,1,0,0,4,3,0,12,0,2,12
user_7992,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0
user_7993,0,0,0,0,12,2,1,0,0,4,0,7,0,0,0
user_7994,0,0,0,1,14,1,1,3,2,7,0,11,0,3,4
user_7995,0,0,2,9,5,7,4,1,2,22,0,8,1,5,2
user_7996,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
user_7998,0,1,0,3,5,2,0,0,1,4,1,2,0,0,3
user_7999,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
user_8,0,2,0,1,75,20,6,0,3,10,0,24,0,16,8
user_80,0,0,0,7,46,16,0,0,1,1,0,25,0,29,5
user_800,0,1,0,19,62,10,1,3,13,28,5,159,1,67,11
user_8001,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
user_8002,0,1,0,0,16,0,0,0,1,2,0,9,0,7,3
user_8003,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
user_8006,0,1,0,27,0,3,0,0,0,7,0,18,0,0,0
user_8007,0,0,0,4,8,1,2,0,1,6,0,5,0,1,1
user_8008,0,0,0,4,2,0,0,0,0,8,0,7,0,0,1
user_8009,0,3,2,6,39,5,8,9,3,24,0,59,0,0,0
user_801,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
user_8010,0,0,0,0,0,0,1,0,0,6,0,2,0,0,0
user_8011,0,10,0,2,2,7,0,0,3,4,0,6,0,3,1
user_8012,0,1,0,3,7,0,0,2,4,0,0,6,0,6,0
user_8013,0,0,0,1,4,0,0,0,0,3,0,1,0,0,6
user_8014,0,0,0,1,14,2,2,0,2,5,0,5,0,0,4
user_8015,0,1,0,5,39,40,3,0,5,12,2,27,0,4,5
user_8017,0,0,0,0,6,0,0,1,0,5,0,9,0,3,0
user_8018,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0
user_8019,0,3,0,15,10,2,7,5,2,25,2,57,0,22,1
user_802,0,1,0,4,16,3,0,3,3,0,0,2,1,3,1
user_8020,0,1,0,7,3,0,2,2,3,0,2,15,0,7,4
user_8021,0,8,1,51,28,4,2,1,13,8,1,36,2,98,22
user_8022,0,1,0,0,9,0,1,3,2,0,0,19,0,5,2
user_8023,0,3,1,31,21,0,6,0,0,4,0,12,0,4,4
user_8024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
user_8025,0,0,0,0,1,0,1,0,0,0,0,2,0,1,3
user_8026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
user_8027,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0
user_8028,0,0,0,8,0,3,0,0,0,6,0,8,0,0,1
user_8029,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
user_803,0,1,5,11,31,1,4,0,8,15,0,44,0,3,0
user_8032,0,0,0,4,6,1,0,1,0,0,0,1,0,0,0
user_8033,0,0,0,0,0,1,0,1,1,1,0,5,0,0,0
user_8034,0,14,0,6,40,8,0,1,12,4,0,9,14,4,5
user_8035,0,1,0,9,3,1,0,0,0,4,1,0,0,0,0
user_8036,0,9,1,4,121,11,1,3,3,12,2,20,1,10,5
user_8038,0,0,0,2,5,2,0,0,0,2,1,16,0,8,0
user_8039,0,0,0,11,6,1,0,1,1,8,0,5,0,6,0
user_804,0,0,0,1,10,0,0,1,0,1,0,1,0,0,0
user_8040,0,1,0,0,16,3,1,1,0,2,1,21,0,5,1
user_8041,0,0,0,1,6,3,0,0,1,0,0,1,0,4,0
user_8042,0,1,0,4,8,5,0,0,0,5,0,6,0,0,1
user_8043,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
user_8044,0,0,2,1,28,1,5,3,2,4,0,86,0,4,10
user_8046,0,5,0,17,8,5,1,1,5,0,0,35,0,10,7
user_8047,0,17,2,16,89,10,7,6,8,12,0,57,2,17,10
user_8048,0,0,0,22,0,8,0,1,0,1,0,10,1,0,0
user_8050,0,0,0,0,6,8,0,0,0,3,0,10,0,1,0
user_8052,0,0,0,1,3,1,0,0,3,2,1,6,0,1,1
user_8053,0,3,1,29,8,2,10,6,3,28,0,71,0,0,0
user_8054,0,0,0,2,5,0,2,2,0,2,0,5,0,0,0
user_8055,0,1,1,12,39,16,0,2,1,1,0,15,0,2,1
user_8056,0,1,1,7,12,4,0,3,5,6,1,12,0,3,10
user_8058,0,0,0,9,8,1,1,0,0,2,0,3,0,0,0
user_806,0,3,0,0,0,3,4,1,0,9,0,32,0,0,0
user_8061,0,6,0,5,2,3,0,0,3,1,0,4,0,10,6
user_8062,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
user_8064,0,0,0,12,18,5,1,0,2,3,0,4,0,10,0
user_8065,0,1,0,0,2,1,0,4,5,5,0,6,0,6,0
user_8066,0,0,0,11,29,4,1,0,4,1,0,25,0,199,4
user_8068,0,0,0,7,1,0,4,0,0,1,0,50,2,1,1
user_8069,0,1,0,5,60,37,1,0,5,6,0,18,0,29,6
user_8071,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
user_8072,0,0,0,5,6,0,0,0,0,2,0,2,0,2,5
user_8073,0,2,2,19,166,44,2,6,5,50,0,144,0,24,14
user_8074,0,1,0,2,7,0,0,0,0,2,0,2,0,2,2
user_8075,0,2,1,23,73,13,14,3,9,22,4,157,3,32,8
user_8076,1,1,0,22,17,3,0,0,5,6,0,38,0,18,4
user_8078,0,0,0,0,3,0,0,1,0,1,0,8,0,0,0
user_8079,0,0,0,0,67,27,5,0,4,24,1,234,2,171,5
user_808,0,0,0,0,3,1,1,0,0,2,0,0,0,0,1
user_8080,1,11,3,86,153,18,13,1,74,15,0,230,0,174,47
user_8081,0,4,0,1,71,6,8,1,3,21,1,42,0,2,5
user_8082,0,1,0,21,29,1,4,0,6,0,0,9,0,52,3
user_8084,0,0,0,4,23,0,1,1,1,4,0,29,0,3,2
user_8086,0,4,0,1,20,6,2,10,11,21,0,15,1,0,3
user_8087,0,0,0,7,14,2,2,0,6,2,0,6,0,23,3
user_8088,0,2,0,3,17,3,2,5,13,10,0,23,0,6,6
user_8089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
user_809,0,1,10,3,20,3,11,0,9,9,0,80,0,0,0
user_8090,1,2,0,1,5,0,1,1,0,4,0,16,0,2,0
user_8092,0,0,0,0,2,5,0,1,1,14,0,5,1,5,2
user_8093,0,0,0,1,8,2,1,0,0,0,0,0,0,1,0
user_8094,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
user_8095,0,1,0,35,0,14,0,0,3,29,0,43,0,3,2
user_8097,0,12,1,2,50,8,0,8,11,34,4,84,2,20,6
user_8098,0,1,0,15,53,4,3,2,4,1,1,69,0,7,1
user_8099,0,5,0,5,82,12,0,0,1,2,0,33,0,13,4
user_81,0,7,1,16,89,1,0,1,13,7,1,85,0,34,10
user_810,0,0,0,0,0,0,0,0,0,13,0,2,0,1,0
user_8100,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
user_8101,1,2,0,6,38,5,2,0,4,13,2,23,1,9,9
user_8105,0,0,0,0,1,0,0,0,0,2,0,10,0,10,0
user_8106,0,0,0,0,0,1,0,0,2,0,0,5,1,0,0
user_8107,0,2,0,1,2,4,0,0,0,0,0,4,0,0,0
user_8108,0,1,0,6,41,1,2,5,10,4,0,235,0,13,5
user_8111,0,0,0,22,66,42,5,0,7,5,1,18,0,11,16
user_8112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
user_8113,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0
user_8114,0,0,0,2,21,1,1,1,3,10,2,9,0,4,3
user_8115,0,0,0,1,0,0,0,0,0,0,0,7,0,1,0
user_8116,0,1,0,9,13,0,0,0,4,2,0,7,0,6,5
user_8117,0,1,0,5,22,17,1,0,0,4,0,8,0,6,9
user_8118,0,2,1,18,15,7,2,1,2,17,0,8,0,0,2
user_8119,0,0,0,4,4,31,0,0,2,1,0,3,0,1,0
user_812,0,2,0,0,7,0,3,0,0,7,0,33,0,0,1
user_8120,0,7,0,3,5,2,1,1,4,3,0,2,0,6,11
user_8123,1,1,0,13,31,11,4,2,3,8,0,9,0,7,3
user_8124,0,1,0,1,3,1,1,0,0,5,0,7,0,3,0
user_8125,0,1,0,0,10,0,0,0,0,4,0,6,0,4,0
user_8126,0,1,0,6,69,37,3,1,23,3,0,40,0,6,7
user_8127,0,10,31,61,32,4,9,4,0,36,0,113,0,5,1
user_8128,0,3,0,2,5,0,0,0,1,2,0,6,0,49,3
user_813,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0
user_8130,0,0,0,0,24,5,2,0,0,11,0,6,0,0,0
user_8131,0,11,0,21,394,34,19,19,13,18,0,89,0,17,6
user_8132,0,0,0,0,3,0,0,1,0,1,0,1,0,0,3
user_8134,0,5,0,40,50,12,4,0,1,7,0,84,0,65,11
user_8137,0,0,0,3,0,0,0,0,0,1,0,4,0,1,1
user_8138,0,0,0,1,7,0,0,0,1,2,0,4,0,3,2
user_8139,0,2,0,4,33,16,5,0,3,24,0,15,0,13,2
user_8140,0,7,0,3,29,14,0,3,2,5,1,39,0,15,1
user_8141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
user_8142,1,0,2,9,205,8,4,0,3,5,0,13,0,19,8
user_8143,0,0,0,1,0,0,1,0,0,1,0,1,0,0,3
user_8144,0,1,0,2,7,2,0,0,2,4,0,6,0,1,3
user_8146,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
user_8148,0,0,0,3,20,6,0,0,9,5,0,20,0,4,3
user_815,0,1,2,4,31,1,5,3,2,8,2,76,4,11,2
user_8150,0,2,0,4,6,7,0,0,12,11,0,39,0,5,0
user_8152,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0
user_8153,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
user_8154,0,0,0,0,0,0,3,5,1,1,0,34,0,0,0
user_8155,0,9,1,1,163,8,3,2,4,13,0,83,0,32,6
user_8156,0,1,0,7,0,0,0,1,2,1,0,3,0,1,2
user_8157,0,0,0,14,28,3,2,1,4,1,0,5,0,7,0
user_8158,0,0,0,2,3,3,0,0,0,1,1,10,0,0,0
user_8159,0,0,0,5,22,4,0,0,2,6,1,15,0,14,10
user_816,0,2,0,7,11,11,2,0,0,3,0,4,0,6,0
user_8160,0,2,0,2,86,5,1,0,5,15,0,28,0,4,11
user_8161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
user_8162,0,1,0,2,8,0,1,0,0,1,0,3,0,0,3
user_8164,0,0,0,23,4,1,0,0,0,0,0,20,0,0,4
user_8165,0,0,0,0,0,1,0,0,2,0,0,0,0,95,1
user_8166,0,3,0,3,25,4,2,0,7,4,0,15,1,7,8
user_8167,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0
user_8168,0,3,5,5,23,4,2,0,2,4,0,83,0,3,0
user_8169,0,1,0,0,11,0,1,0,0,13,3,6,0,13,0
user_817,0,4,1,11,43,5,1,3,3,9,0,62,1,37,2
user_8171,0,1,0,4,92,12,2,2,7,7,1,39,0,5,7
user_8172,0,0,3,0,30,1,5,0,0,0,0,23,0,0,0
user_8173,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
user_8174,0,0,0,12,59,18,11,0,6,16,0,37,0,20,2
user_8176,0,3,0,3,43,4,3,1,4,14,0,19,2,18,16
user_8177,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
user_8178,0,0,0,0,2,0,0,1,2,0,0,1,0,2,0
user_8179,0,0,0,1,7,0,0,0,0,5,0,6,1,7,1
user_818,1,1,0,15,34,2,0,2,4,6,0,18,0,11,14
user_8180,0,0,0,13,17,1,0,0,4,5,0,17,0,1,0
user_8182,0,1,0,11,37,5,0,1,3,9,0,23,1,29,10
user_8184,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0
user_8185,0,0,0,4,26,18,1,0,2,1,0,33,0,46,8
user_8186,0,1,0,4,0,4,0,0,7,0,0,1,0,0,1
user_8187,0,0,0,4,1,3,0,1,0,17,1,12,5,0,0
user_8188,0,0,0,0,3,1,0,0,0,4,0,1,0,0,1
user_8189,0,1,3,1,1,0,0,1,1,0,0,0,0,8,1
user_819,0,1,0,0,10,56,4,0,1,7,0,9,0,0,0
user_8190,0,0,0,5,16,9,4,0,3,7,0,6,0,3,4
user_8191,0,0,0,27,27,1,0,0,0,0,0,13,0,1,3
user_8192,1,0,0,1,7,8,0,0,0,0,0,8,0,7,0
user_8194,0,7,0,35,96,22,3,1,5,14,0,91,2,22,9
user_8195,0,6,0,3,67,7,1,1,6,4,0,20,1,37,3
user_8196,0,1,0,11,63,28,7,3,4,13,1,20,3,31,33
user_8197,0,3,0,1,15,0,1,1,0,11,1,3,0,7,6
user_8198,0,1,0,0,18,2,2,0,2,3,0,8,0,3,3
user_8199,0,0,0,2,7,0,0,0,0,11,0,6,0,0,1
user_82,0,3,0,1,10,4,4,0,1,10,0,3,0,1,1
user_8201,0,0,0,20,3,0,0,0,0,7,0,1,0,1,4
user_8202,0,1,0,0,0,0,1,0,0,4,0,9,0,5,1
user_8203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
user_8204,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
user_8205,0,0,0,12,0,0,0,0,2,3,0,10,0,1,2
user_8206,0,0,0,1,11,0,1,0,0,4,0,0,0,0,0
user_8207,0,6,0,13,18,6,2,2,2,7,2,14,0,9,5
user_8208,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
user_8210,0,0,0,0,3,0,3,0,0,3,0,2,0,0,0
user_8211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
user_8212,1,5,1,12,76,29,5,1,1,20,0,51,1,82,4
user_8214,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0
user_8215,0,0,0,0,2,0,0,0,0,1,0,0,0,5,4
user_8216,0,0,1,1,17,3,2,0,6,8,0,12,0,0,11
user_8217,0,0,0,6,6,6,0,0,2,9,0,20,2,1,0
user_8218,1,3,1,18,8,3,4,1,0,8,0,17,0,5,3
user_8219,0,1,0,0,6,3,4,0,1,0,0,8,0,3,0
user_8220,0,2,0,2,29,3,6,0,4,1,0,19,0,1,5
user_8223,0,0,0,1,12,2,1,1,2,5,0,9,0,1,1
user_8224,0,0,0,0,4,0,0,0,1,0,0,2,0,1,0
user_8225,0,3,0,17,24,9,2,0,7,5,0,19,0,23,5
user_8226,0,0,0,19,0,0,0,0,2,3,0,12,0,0,0
user_8227,0,4,0,2,111,6,0,5,2,11,0,72,0,48,2
user_8229,0,0,0,0,42,5,11,8,3,3,0,54,3,6,1
user_823,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
user_8230,0,1,0,35,4,0,0,4,0,0,0,30,0,0,0
user_8231,0,0,0,3,6,2,0,0,0,1,0,7,0,8,0
user_8232,0,0,0,2,0,0,0,0,0,3,0,3,0,0,0
user_8234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
user_8237,0,12,0,11,109,0,0,1,2,0,0,74,0,1,1
user_8238,4,23,2,52,342,10,44,1,25,57,1,159,0,24,13
user_8239,0,0,15,0,35,0,0,2,3,0,0,130,0,25,0
user_824,0,2,1,5,8,5,1,2,7,9,0,53,1,5,5
user_8240,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0
user_8241,0,0,0,0,0,0,0,0,5,1,0,2,0,0,0
user_8242,0,0,0,0,6,0,0,1,0,0,0,1,0,0,4
user_8244,0,0,0,5,2,0,2,0,2,1,0,37,0,1,0
user_8246,0,0,0,18,4,0,2,2,3,2,0,14,0,0,2
user_8247,0,0,0,4,17,1,1,0,0,3,0,81,0,7,0
user_8248,0,2,0,6,79,0,6,3,1,6,0,72,0,0,1
user_8250,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
user_8251,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
user_8252,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
user_8253,1,3,0,10,78,9,8,2,13,8,0,21,2,94,12
user_8254,0,0,0,0,6,1,1,0,0,1,0,0,0,1,0
user_8255,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
user_8256,0,2,0,3,16,6,6,1,2,8,0,27,0,3,1
user_8257,0,0,0,1,18,1,4,0,2,3,0,8,0,1,6
user_8258,0,0,0,4,36,9,5,1,4,3,1,17,0,7,17
user_8259,0,0,0,0,1,0,0,0,0,0,0,6,0,15,0
user_826,0,1,0,2,18,0,4,2,4,47,0,108,0,15,0
user_8261,0,0,0,2,8,1,0,0,2,8,1,19,0,0,4
user_8262,0,4,0,7,28,10,5,6,1,13,0,7,1,3,1
user_8263,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
user_8264,0,0,0,2,29,4,0,1,6,9,0,6,0,16,16
user_8265,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
user_8266,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
user_8267,0,0,0,1,0,0,0,0,10,1,0,10,0,0,1
user_8268,0,0,0,2,0,13,0,0,2,11,0,2,0,0,0
user_827,0,0,0,16,4,1,1,0,1,1,1,21,0,12,0
user_8271,0,21,1,11,70,4,4,6,10,10,0,32,0,25,13
user_8272,0,3,1,13,10,0,2,0,4,9,0,8,0,36,10
user_8273,0,0,0,5,0,1,0,0,0,0,0,2,0,0,0
user_8274,0,3,1,2,15,5,0,12,16,41,0,62,2,13,0
user_8275,0,0,0,3,27,2,0,0,2,2,1,6,0,0,8
user_8276,0,0,0,20,50,29,0,1,2,21,2,24,0,1,4
user_8277,0,0,0,9,0,2,0,0,1,0,0,2,0,0,2
user_8278,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
user_8279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
user_828,0,1,0,0,2,2,0,2,3,1,1,48,0,0,0
user_8280,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
user_8281,0,0,0,2,11,0,0,1,1,2,0,6,1,0,5
user_8282,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
user_8283,0,2,0,14,55,61,3,4,7,15,0,91,1,3,5
user_8285,0,0,0,0,21,1,8,0,0,14,5,6,0,0,0
user_8286,0,6,0,11,51,21,9,0,7,11,0,94,4,9,16
user_8288,0,3,1,10,81,6,2,1,10,7,0,39,1,63,2
user_8289,0,0,0,1,8,2,0,0,0,1,0,3,0,10,0
user_829,0,0,0,0,14,4,0,0,2,1,1,15,0,8,1
user_8290,0,0,0,0,6,1,0,0,0,2,0,7,0,0,5
user_8291,0,4,0,1,21,0,0,0,1,0,0,11,0,1,1
user_8292,0,0,0,9,6,0,0,2,5,15,0,19,0,6,0
user_8293,0,0,0,0,3,0,0,0,4,0,0,2,0,2,2
user_8294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
user_8296,0,7,0,14,68,15,5,9,3,2,3,41,1,46,13
user_8297,0,0,0,0,1,0,1,0,4,1,0,2,0,1,0
user_8298,4,0,0,16,113,2,3,0,2,44,6,57,4,6,15
user_8299,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
user_83,0,2,0,6,33,1,0,0,5,3,1,19,2,11,1
user_830,0,1,0,2,51,16,4,0,0,9,0,20,0,9,2
user_8300,0,0,0,2,5,4,3,0,0,3,2,6,0,0,5
user_8302,0,2,0,0,2,0,5,0,0,4,0,24,0,0,0
user_8303,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0
user_8304,0,1,0,7,5,2,1,0,1,10,0,35,0,1,2
user_8305,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
user_8306,1,5,0,45,110,63,8,0,15,15,0,48,0,21,70
user_8307,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
user_8308,0,5,0,18,7,10,6,1,1,11,0,35,0,49,6
user_8310,0,0,0,4,36,2,1,2,1,2,0,5,0,24,10
user_8312,0,9,1,11,113,13,19,10,28,39,0,40,8,41,13
user_8313,0,0,0,3,29,0,2,0,0,1,0,20,0,5,1
user_8314,0,0,0,1,1,1,0,1,0,2,0,3,0,11,6
user_8315,0,1,0,2,8,0,0,0,1,1,0,8,0,1,2
user_8316,0,2,0,27,36,5,3,0,3,4,0,28,0,26,7
user_8317,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
user_8318,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
user_8319,0,5,0,42,29,379,1,1,3,13,0,30,0,16,6
user_832,0,39,6,32,417,1,40,3,12,33,0,114,0,124,16
user_8320,0,29,0,5,14,4,5,4,5,6,0,16,2,2,4
user_8321,0,0,1,3,24,1,1,0,1,2,0,10,0,8,1
user_8322,0,0,0,8,6,1,0,0,1,3,0,24,0,6,1
user_8323,0,0,1,0,15,0,0,0,0,2,0,3,0,2,0
user_8324,0,4,0,3,7,0,0,0,14,1,0,2,0,10,0
user_8325,0,0,0,1,15,1,3,0,0,0,0,4,0,3,3
user_8326,0,3,0,6,4,7,8,2,4,10,0,56,0,7,2
user_8328,0,10,3,18,242,7,7,2,11,52,0,129,1,65,40
user_8330,0,0,0,0,5,1,0,0,2,0,0,7,0,1,0
user_8331,0,1,0,0,7,1,4,0,1,4,0,4,0,1,2
user_8332,0,3,1,17,548,78,4,0,5,3,0,43,1,32,22
user_8333,0,1,0,81,137,7,0,2,8,8,3,270,0,9,2
user_8334,16,1,0,9,5,1,1,6,2,1,0,7,0,0,0
user_8335,0,0,0,57,0,0,0,0,0,1,0,49,0,37,1
user_8336,3,1,0,1,11,4,0,0,4,3,0,26,0,4,0
user_8337,0,1,0,13,50,3,2,0,1,5,1,23,0,66,21
user_8338,0,3,2,11,61,10,1,0,6,2,0,37,0,29,2
user_8339,0,1,0,0,25,1,0,0,3,0,0,7,0,1,6
user_8340,0,0,0,0,3,0,0,0,0,0,0,3,0,2,1
user_8343,0,0,0,5,13,2,3,0,1,12,1,4,0,4,20
user_8344,0,0,0,4,9,2,1,0,2,0,0,7,3,7,1
user_8346,0,0,0,54,166,82,3,0,7,1,0,103,1,32,1
user_8347,1,1,0,3,31,0,5,0,1,10,0,15,0,21,2
user_8348,0,0,0,4,74,7,6,22,2,12,13,129,0,15,2
user_8349,0,1,0,5,1,0,0,0,0,1,0,3,0,5,0
user_835,0,0,0,6,1,0,0,0,0,7,2,3,0,0,0
