user_id,compl,Len Compl,sum rev,Len rev,sum decl,Len decl,sum canc,Len canc,sum fail,Len fail,new,Sum  of True Trans,Plh8os True Trans
user_848,4942.78,84.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4941.78,4941.78,82.0
user_8480,1466.96,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.96,1465.96,5.0
user_8481,2936.2900000000004,66.0,0.85,1.0,7.33,1.0,0.0,0.0,0.0,0.0,2935.4400000000005,2928.1100000000006,64.0
user_8482,305.93999999999994,22.0,0.2,1.0,16.42,4.0,0.0,0.0,123.28,2.0,305.73999999999995,166.03999999999994,15.0
user_8483,3.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.98,3.98,1.0
user_8484,647.96,21.0,1.0,1.0,170.22,2.0,0.0,0.0,0.0,0.0,646.96,476.74,18.0
user_8485,42796.67999999997,46.0,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,42794.979999999974,42794.979999999974,44.0
user_8486,2770.2999999999997,20.0,101.0,2.0,300.0,3.0,0.0,0.0,0.0,0.0,2669.2999999999997,2369.2999999999997,15.0
user_8487,440.38999999999993,81.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51,1.0,440.38999999999993,431.87999999999994,80.0
user_8488,84.71,12.0,0.85,1.0,10.76,2.0,0.0,0.0,0.85,1.0,83.86,72.25,8.0
user_8489,6490.390000000003,261.0,1.7,2.0,110.66999999999999,6.0,0.0,0.0,0.0,0.0,6488.690000000003,6378.020000000003,253.0
user_849,13141.960000000003,520.0,202.02999999999997,14.0,732.2600000000001,34.0,0.0,0.0,172.75,11.0,12939.930000000002,12034.920000000002,461.0
user_8490,2623.22,49.0,163.42,3.0,119.49,3.0,0.0,0.0,0.0,0.0,2459.7999999999997,2340.31,43.0
user_8491,3050.1,101.0,40.77000000000002,6.0,2.98,1.0,0.0,0.0,0.0,0.0,3009.33,3006.35,94.0
user_8492,1794.69,28.0,2.0,2.0,56.5,4.0,0.0,0.0,850.0,5.0,1792.69,886.19,17.0
user_8493,5842.620000000004,237.0,86.94,4.0,6304.309999999999,14.0,20.42,2.0,212.77,3.0,5755.680000000005,-781.8199999999937,214.0
user_8494,2909.17,83.0,0.85,1.0,7.41,2.0,0.0,0.0,2.55,3.0,2908.32,2898.36,77.0
user_8495,397.4199999999999,45.0,0.85,1.0,11.4,2.0,0.0,0.0,0.0,0.0,396.5699999999999,385.1699999999999,42.0
user_8496,15.88,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.88,15.88,1.0
user_8497,1604.3799999999997,41.0,16.7,3.0,251.24000000000004,18.0,0.0,0.0,70.0,2.0,1587.6799999999996,1266.4399999999996,18.0
user_8498,27.16,6.0,0.2,1.0,15.42,3.0,0.0,0.0,0.0,0.0,26.96,11.540000000000001,2.0
user_8499,174.64,5.0,2.34,3.0,0.0,0.0,0.0,0.0,0.85,1.0,172.29999999999998,171.45,1.0
user_85,92.38,25.0,0.18,1.0,12.629999999999999,2.0,0.0,0.0,0.0,0.0,92.19999999999999,79.57,22.0
user_850,1559.62,49.0,47.17,4.0,6.8,1.0,0.0,0.0,0.0,0.0,1512.4499999999998,1505.6499999999999,44.0
user_8500,43.2,6.0,1.0,1.0,387.2100000000002,54.0,0.0,0.0,70.0,3.0,42.2,-415.0100000000002,-52.0
user_8501,144.17999999999998,17.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,143.17999999999998,132.17999999999998,14.0
user_8502,20.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,2.0
user_8503,2219.9800000000005,72.0,2.29,2.0,35.36,4.0,0.0,0.0,0.0,0.0,2217.6900000000005,2182.3300000000004,66.0
user_8504,1498.6499999999999,8.0,330.73999999999995,2.0,165.35,1.0,0.0,0.0,0.0,0.0,1167.9099999999999,1002.5599999999998,5.0
user_8505,3266.1400000000003,58.0,44.25,4.0,411.30999999999995,16.0,0.0,0.0,68.09,1.0,3221.8900000000003,2742.4900000000002,37.0
user_8506,16.85,4.0,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,3.0
user_8507,1979.1299999999997,28.0,0.85,3.0,565.5400000000001,17.0,0.0,0.0,0.85,1.0,1978.2799999999997,1411.8899999999999,7.0
user_8508,36671.20000000002,255.0,298.65999999999997,5.0,2130.16,15.0,0.0,0.0,1825.67,6.0,36372.540000000015,32416.71000000002,229.0
user_8509,5423.680000000001,48.0,193.54,6.0,502.01000000000005,10.0,0.0,0.0,0.0,0.0,5230.140000000001,4728.130000000001,32.0
user_851,9873.669999999995,300.0,211.40000000000003,21.0,70.95,6.0,0.0,0.0,0.0,0.0,9662.269999999995,9591.319999999994,273.0
user_8510,677.4399999999998,55.0,0.2,5.0,42.69,11.0,0.0,0.0,59.650000000000006,2.0,677.2399999999998,574.8999999999997,37.0
user_8511,520.23,9.0,2.0,2.0,0.0,0.0,0.0,0.0,250.0,4.0,518.23,268.23,3.0
user_8513,3802.930000000006,238.0,1.7,4.0,206.71,20.0,0.0,0.0,263.83,3.0,3801.2300000000064,3330.6900000000064,211.0
user_8514,6701.22,187.0,3.62,6.0,231.84000000000003,19.0,0.0,0.0,0.0,0.0,6697.6,6465.76,162.0
user_8515,471.1400000000001,54.0,2.0,2.0,0.0,0.0,0.0,0.0,200.0,2.0,469.1400000000001,269.1400000000001,50.0
user_8516,339.73,38.0,5.6499999999999995,7.0,0.0,0.0,0.0,0.0,0.85,1.0,334.08000000000004,333.23,30.0
user_8517,8.95,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77,8.77,0.0
user_8518,3643.6999999999994,187.0,25.470000000000002,16.0,1816.4599999999991,27.0,0.0,0.0,95.89999999999999,6.0,3618.2299999999996,1705.8700000000003,138.0
user_8519,559.9999999999999,10.0,0.0,0.0,228.26,2.0,0.0,0.0,0.0,0.0,559.9999999999999,331.7399999999999,8.0
user_852,13997.040000000017,406.0,6.3,3.0,24.52,4.0,0.0,0.0,26391.499999999996,8.0,13990.740000000018,-12425.279999999979,391.0
user_8520,449.36999999999995,12.0,64.8,3.0,210.82999999999998,4.0,0.0,0.0,0.0,0.0,384.56999999999994,173.73999999999995,5.0
user_8521,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0
user_8522,19368.829999999984,390.0,122.84,16.0,62.46,6.0,0.0,0.0,1903.06,11.0,19245.989999999983,17280.469999999983,357.0
user_8523,58.98,10.0,0.4,3.0,28.94,2.0,0.0,0.0,0.2,1.0,58.58,29.439999999999998,4.0
user_8524,552.3199999999999,29.0,0.85,1.0,46.89,3.0,0.0,0.0,0.0,0.0,551.4699999999999,504.5799999999999,25.0
user_8525,1082.0200000000002,101.0,2.63,5.0,183.14999999999998,15.0,0.0,0.0,29.54,1.0,1079.39,866.7000000000002,80.0
user_8526,17.22,5.0,0.4,2.0,0.0,0.0,0.0,0.0,5.380000000000001,8.0,16.82,11.44,-5.0
user_8527,13397.970000000003,61.0,179.3,2.0,1443.42,10.0,0.0,0.0,0.0,0.0,13218.670000000004,11775.250000000004,49.0
user_8528,15644.90000000002,461.0,478.48,6.0,274.15,10.0,0.0,0.0,0.0,0.0,15166.42000000002,14892.27000000002,445.0
user_8529,8.51,1.0,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,7.66,0.0
user_853,478.73000000000013,32.0,0.2,3.0,9.48,1.0,0.0,0.0,0.0,0.0,478.53000000000014,469.0500000000001,28.0
user_8530,3337.579999999999,95.0,5.25,4.0,106.92999999999999,3.0,0.0,0.0,0.0,0.0,3332.329999999999,3225.399999999999,88.0
user_8531,17.02,2.0,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.169999999999998,16.169999999999998,1.0
user_8532,1.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,1.99,1.0
user_8533,5147.650000000001,71.0,0.85,1.0,91.41,3.0,0.0,0.0,0.0,0.0,5146.8,5055.39,67.0
user_8534,203.77999999999997,36.0,1.7,2.0,26.57,6.0,0.0,0.0,8.51,1.0,202.07999999999998,167.0,27.0
user_8535,21525.989999999998,72.0,198.53,6.0,61.63,2.0,0.0,0.0,158.62,3.0,21327.46,21107.21,61.0
user_8536,10723.05,525.0,79.85,43.0,537.4399999999999,23.0,3.98,1.0,994.1600000000001,4.0,10643.199999999999,9107.619999999999,454.0
user_8537,34595.76999999993,517.0,196.89999999999998,31.0,754.8399999999998,22.0,0.0,0.0,0.0,0.0,34398.86999999993,33644.02999999993,464.0
user_8538,5563.33,68.0,4.33,8.0,6.31,1.0,0.0,0.0,2830.7099999999996,11.0,5559.0,2721.98,48.0
user_8539,1878.76,64.0,180.41,13.0,191.87000000000003,12.0,0.0,0.0,340.42,2.0,1698.35,1166.0599999999997,37.0
user_854,2622.3799999999997,26.0,87.93,1.0,323.73,3.0,0.0,0.0,0.0,0.0,2534.45,2210.72,22.0
user_8541,1293.6300000000006,37.0,3.44,5.0,75.53999999999999,3.0,0.0,0.0,0.0,0.0,1290.1900000000005,1214.6500000000005,29.0
user_8542,1297.6199999999994,123.0,83.65,11.0,73.29,16.0,0.0,0.0,20.83,1.0,1213.9699999999993,1119.8499999999995,95.0
user_8543,2711.9800000000005,59.0,5.859999999999999,4.0,44.62,4.0,0.0,0.0,0.0,0.0,2706.1200000000003,2661.5000000000005,51.0
user_8544,2128.75,19.0,0.85,1.0,182.51,4.0,0.0,0.0,0.0,0.0,2127.9,1945.39,14.0
user_8545,50121.92999999997,658.0,105.12,25.0,253.36999999999998,4.0,8.51,1.0,6127.65,6.0,50016.80999999997,43627.27999999996,622.0
user_8546,38826.89,15.0,0.0,0.0,12.11,1.0,0.0,0.0,0.0,0.0,38826.89,38814.78,14.0
user_8547,2118.86,54.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.86,2116.86,52.0
user_8548,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0
user_8549,7157.429999999995,157.0,1035.1900000000003,16.0,719.74,6.0,0.0,0.0,4.38,3.0,6122.239999999994,5398.119999999994,132.0
user_855,5.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.1,1.0
user_8550,17880.470000000012,265.0,926.37,10.0,665.37,24.0,0.0,0.0,1694.4699999999998,6.0,16954.100000000013,14594.260000000013,225.0
user_8551,3751.010000000001,101.0,1184.3600000000004,19.0,2881.360000000003,38.0,3.58,1.0,71.97,4.0,2566.6500000000005,-390.2600000000023,39.0
user_8552,88.86999999999999,16.0,7.85,2.0,1.0,1.0,0.0,0.0,0.0,0.0,81.02,80.02,13.0
user_8553,8.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,6.0,8.51,3.41,-5.0
user_8554,2527.5,33.0,23.98,2.0,31.0,1.0,0.0,0.0,0.0,0.0,2503.52,2472.52,30.0
user_8555,1613.71,85.0,66.89999999999999,2.0,128.2,3.0,0.0,0.0,0.0,0.0,1546.81,1418.61,80.0
user_8556,4447.259999999999,127.0,413.61,4.0,60.75,5.0,55.32,1.0,0.0,0.0,4033.649999999999,3917.579999999999,117.0
user_8557,4232.4400000000005,53.0,1.0,1.0,235.34,5.0,0.0,0.0,0.0,0.0,4231.4400000000005,3996.1000000000004,47.0
user_8558,854.73,48.0,4.18,2.0,13.38,1.0,0.0,0.0,0.0,0.0,850.5500000000001,837.1700000000001,45.0
user_856,122.54999999999998,3.0,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,121.69999999999999,121.69999999999999,2.0
user_8560,9.95,3.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,9.75,2.0
user_8561,17.009999999999998,3.0,34.89,3.0,51.06,3.0,0.0,0.0,34.04,3.0,-17.880000000000003,-102.97999999999999,-6.0
user_8563,2286.629999999999,94.0,12.95,3.0,49.56,5.0,0.0,0.0,250.0,5.0,2273.6799999999994,1974.1199999999994,81.0
user_8564,3856.8300000000004,131.0,103.36000000000001,15.0,433.96999999999986,14.0,0.0,0.0,71.62,2.0,3753.4700000000003,3247.8800000000006,100.0
user_8565,117756.35999999891,1892.0,2438.5499999999993,40.0,5919.94000000001,130.0,0.0,0.0,10526.980000000001,31.0,115317.8099999989,98870.8899999989,1691.0
user_8566,15414.289999999999,19.0,1.0,1.0,366.43,2.0,0.0,0.0,0.0,0.0,15413.289999999999,15046.859999999999,16.0
user_8567,36.589999999999996,3.0,19.570000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.019999999999992,17.019999999999992,-1.0
user_8568,3937.5100000000043,222.0,3.4,4.0,196.49,11.0,0.0,0.0,459.57,3.0,3934.110000000004,3278.0500000000043,204.0
user_8569,3433.7100000000005,89.0,2.0,3.0,298.47,12.0,0.0,0.0,190.0,1.0,3431.7100000000005,2943.2400000000007,73.0
user_857,1159.7999999999993,106.0,205.09999999999997,8.0,25.45,2.0,0.0,0.0,0.0,0.0,954.6999999999994,929.2499999999993,96.0
user_8570,116.82,6.0,0.2,1.0,48.52,2.0,0.0,0.0,0.0,0.0,116.61999999999999,68.1,3.0
user_8571,3.98,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,0.0
user_8572,24543.360000000008,334.0,1142.02,18.0,201.83,5.0,0.0,0.0,85.11,1.0,23401.340000000007,23114.400000000005,310.0
user_8574,5743.430000000001,104.0,35.01,9.0,133.97,11.0,0.0,0.0,595.74,4.0,5708.420000000001,4978.710000000001,80.0
user_8575,1894.15,61.0,1.55,8.0,34.84,10.0,0.0,0.0,3.98,1.0,1892.6000000000001,1853.7800000000002,42.0
user_8576,645.07,42.0,5.31,10.0,29.880000000000003,4.0,0.0,0.0,255.32,1.0,639.7600000000001,354.5600000000001,27.0
user_8577,10973.899999999994,426.0,3.6,4.0,77.3,5.0,0.0,0.0,450.0,2.0,10970.299999999994,10442.999999999995,415.0
user_8578,12417.45,296.0,278.65000000000003,8.0,392.45,8.0,0.0,0.0,0.0,0.0,12138.800000000001,11746.35,280.0
user_8579,686.23,17.0,0.85,1.0,54.74,3.0,0.0,0.0,0.0,0.0,685.38,630.64,13.0
user_858,3074.5499999999997,20.0,188.09,4.0,1191.8799999999999,15.0,0.0,0.0,0.85,1.0,2886.4599999999996,1693.7299999999998,0.0
user_8580,15527.429999999991,287.0,294.36,8.0,696.53,13.0,0.0,0.0,1361.7,2.0,15233.06999999999,13174.83999999999,264.0
user_8581,64.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.68,64.68,1.0
user_8582,2234.299999999999,192.0,121.69,8.0,214.92999999999998,19.0,0.0,0.0,42.55,3.0,2112.6099999999988,1855.1299999999987,162.0
user_8583,8375.310000000023,456.0,559.15,8.0,281.3199999999999,32.0,0.0,0.0,17.02,1.0,7816.1600000000235,7517.820000000023,415.0
user_8584,1759.4399999999998,65.0,1.0,1.0,49.34,8.0,0.0,0.0,0.0,0.0,1758.4399999999998,1709.1,56.0
user_8585,7356.25,36.0,0.85,1.0,996.37,2.0,0.0,0.0,0.0,0.0,7355.4,6359.03,33.0
user_8586,525.48,20.0,45.1,4.0,12.09,1.0,0.0,0.0,0.0,0.0,480.38,468.29,15.0
user_8587,5797.449999999999,70.0,96.16999999999999,6.0,164.01000000000002,6.0,0.0,0.0,807.7,13.0,5701.279999999999,4729.569999999999,45.0
user_8588,2654.2299999999996,100.0,44.68,5.0,407.91999999999996,20.0,0.0,0.0,1.7,2.0,2609.5499999999997,2199.93,73.0
user_8589,4005.0299999999997,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4004.0299999999997,4004.0299999999997,9.0
user_859,11484.660000000014,220.0,15.929999999999998,6.0,1114.5500000000004,25.0,0.0,0.0,2031.48,7.0,11468.730000000014,8322.700000000013,182.0
user_8590,3029.48,381.0,4.140000000000001,12.0,1017.8300000000002,8.0,0.0,0.0,994.1500000000001,5.0,3025.34,1013.3599999999999,356.0
user_8591,1576.739999999999,79.0,0.85,1.0,100.38,3.0,0.0,0.0,165.95,4.0,1575.8899999999992,1309.5599999999993,71.0
user_8592,1952.2800000000002,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1951.2800000000002,1951.2800000000002,8.0
user_8593,20.95,10.0,0.85,1.0,5.029999999999999,2.0,0.0,0.0,45.099999999999994,8.0,20.099999999999998,-30.029999999999994,-1.0
user_8594,450.03000000000003,12.0,0.85,1.0,851163.25,3.0,0.0,0.0,0.0,0.0,449.18,-850714.07,8.0
user_8595,16861.5,254.0,0.85,3.0,230.68,4.0,631.5400000000001,4.0,0.0,0.0,16860.65,15998.43,243.0
user_8596,8.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,8.6,1.0
user_8597,76.51,9.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.31,76.31,8.0
user_8598,1857.9699999999998,33.0,70.04,3.0,263.04,4.0,0.0,0.0,450.0,1.0,1787.9299999999998,1074.8899999999999,25.0
user_8599,4093.2299999999996,38.0,301.0,3.0,51.04,1.0,0.0,0.0,0.0,0.0,3792.2299999999996,3741.1899999999996,34.0
user_86,8650.460000000003,102.0,12.91,3.0,55.07,2.0,0.0,0.0,200.0,1.0,8637.550000000003,8382.480000000003,96.0
user_860,1327.4099999999996,42.0,1.0,1.0,159.57999999999998,9.0,0.0,0.0,0.0,0.0,1326.4099999999996,1166.8299999999997,32.0
user_8600,112552.27999999996,80.0,87.96,2.0,74.49000000000001,2.0,0.0,0.0,1189.99,2.0,112464.31999999995,111199.83999999994,74.0
user_8601,5.97,2.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,5.77,1.0
user_8602,7215.13,62.0,0.75,1.0,985.0300000000002,16.0,0.0,0.0,0.0,0.0,7214.38,6229.35,45.0
user_8603,7608.84,63.0,1001.0,8.0,6115.479999999999,31.0,0.0,0.0,0.0,0.0,6607.84,492.3600000000015,24.0
user_8604,342.03000000000003,9.0,1.9899999999999998,4.0,0.73,1.0,0.0,0.0,0.0,0.0,340.04,339.31,4.0
user_8605,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0
user_8606,23281.890000000014,215.0,1.6,4.0,44.410000000000004,5.0,0.0,0.0,0.0,0.0,23280.290000000015,23235.880000000016,206.0
user_8607,490.73,23.0,1.1500000000000001,3.0,1.0,1.0,0.0,0.0,167.22000000000003,7.0,489.58000000000004,321.36,12.0
user_8608,4320.000000000001,117.0,10.53,7.0,130.62,3.0,0.0,0.0,0.0,0.0,4309.470000000001,4178.850000000001,107.0
user_8609,1473.9699999999993,35.0,46.62,11.0,318.6,13.0,0.0,0.0,0.0,0.0,1427.3499999999995,1108.7499999999995,11.0
user_861,15513.700000000023,538.0,138.88,6.0,320.5,16.0,0.0,0.0,8838.3,5.0,15374.820000000023,6216.020000000024,511.0
user_8610,3219.9700000000007,224.0,39.970000000000006,2.0,3.6,1.0,0.0,0.0,0.0,0.0,3180.000000000001,3176.400000000001,221.0
user_8611,4596.380000000001,277.0,1.7,2.0,95.44999999999999,9.0,0.0,0.0,0.0,0.0,4594.680000000001,4499.230000000001,266.0
user_8612,13.61,2.0,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76,12.76,1.0
user_8613,2725.190000000005,351.0,11.469999999999999,19.0,242.78000000000023,43.0,0.0,0.0,45.730000000000004,2.0,2713.7200000000053,2425.210000000005,287.0
user_8614,4032.0099999999998,68.0,37.8,2.0,39.8,2.0,0.0,0.0,0.0,0.0,3994.2099999999996,3954.4099999999994,64.0
user_8615,106.38,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2.0,106.38,104.67999999999999,3.0
user_8616,996.45,12.0,1.56,3.0,14.23,4.0,0.0,0.0,0.0,0.0,994.8900000000001,980.6600000000001,5.0
user_8617,4176.849999999999,81.0,227.0,5.0,574.4599999999999,7.0,0.0,0.0,100.0,1.0,3949.8499999999995,3275.3899999999994,68.0
user_8618,4334.439999999999,361.0,4.699999999999999,14.0,708.12,37.0,0.0,0.0,132.48,4.0,4329.739999999999,3489.139999999999,306.0
user_8619,5348.979999999999,60.0,1984.3099999999997,16.0,124.32,4.0,0.0,0.0,0.0,0.0,3364.669999999999,3240.349999999999,40.0
user_862,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,2.0
user_8620,5601.540000000001,119.0,257.02,4.0,613.34,11.0,0.0,0.0,85.11,1.0,5344.52,4646.070000000001,103.0
user_8621,518.59,19.0,0.0,1.0,446.34,9.0,0.0,0.0,0.0,0.0,518.59,72.25000000000006,9.0
user_8622,21679.090000000004,126.0,72.35000000000001,17.0,227.13,5.0,0.0,0.0,4442.099999999999,6.0,21606.740000000005,16937.510000000006,98.0
user_8623,1112.9099999999999,18.0,18.72,3.0,17.02,1.0,0.0,0.0,102.97,3.0,1094.1899999999998,974.1999999999998,11.0
user_8624,2560.9800000000005,29.0,58.35,3.0,294.32,10.0,0.0,0.0,425.53,1.0,2502.6300000000006,1782.7800000000004,15.0
user_8625,23227.09,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23225.09,23225.09,11.0
user_8626,472.2699999999999,12.0,17.87,5.0,0.0,0.0,0.0,0.0,0.0,0.0,454.3999999999999,454.3999999999999,7.0
user_8627,4560.049999999998,173.0,0.36,2.0,938.98,19.0,0.0,0.0,0.0,0.0,4559.689999999999,3620.7099999999987,152.0
user_8628,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0
user_8629,939.8500000000001,17.0,0.0,0.0,45.55,3.0,0.0,0.0,204.0,5.0,939.8500000000001,690.3000000000002,9.0
user_863,7883.370000000005,245.0,91.89999999999999,11.0,150.27,7.0,0.0,0.0,0.0,0.0,7791.470000000006,7641.200000000005,227.0
user_8630,20.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,1.0
user_8631,8566.450000000004,161.0,4.84,4.0,140.63000000000002,5.0,0.0,0.0,300.0,1.0,8561.610000000004,8120.980000000005,151.0
user_8632,12334.480000000005,101.0,1.5699999999999998,5.0,2293.5499999999997,10.0,0.0,0.0,181.57999999999998,4.0,12332.910000000005,9857.780000000006,82.0
user_8633,1548.68,21.0,0.2,3.0,0.0,2.0,0.0,0.0,894.75,5.0,1548.48,653.73,11.0
user_8634,19944.05999999999,477.0,158.16999999999996,29.0,3660.95,48.0,0.0,0.0,544.68,4.0,19785.889999999992,15580.259999999991,396.0
user_8635,1440.8899999999996,29.0,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0399999999997,1440.0399999999997,28.0
user_8636,849.99,31.0,0.0,0.0,96.42999999999999,3.0,0.0,0.0,0.0,0.0,849.99,753.5600000000001,28.0
user_8637,8858.980000000003,114.0,428.81,2.0,27.669999999999998,6.0,0.0,0.0,0.0,0.0,8430.170000000004,8402.500000000004,106.0
user_8638,11941.740000000002,93.0,25.700000000000003,5.0,142.66,8.0,0.0,0.0,801.7,4.0,11916.04,10971.68,76.0
user_8639,6081.210000000002,244.0,290.1500000000001,18.0,564.5200000000001,15.0,0.0,0.0,66.37999999999998,4.0,5791.060000000001,5160.160000000001,207.0
user_864,13668.779999999999,177.0,1292.49,10.0,110.96000000000001,3.0,0.0,0.0,0.0,0.0,12376.289999999999,12265.33,164.0
user_8641,9776.970000000034,508.0,34.160000000000004,11.0,766.1500000000002,25.0,0.0,0.0,297.85,7.0,9742.810000000034,8678.810000000034,465.0
user_8642,30172.440000000017,697.0,87.07,14.0,115.54,11.0,0.0,0.0,0.0,0.0,30085.370000000017,29969.830000000016,672.0
user_8643,267.84,11.0,1.0,1.0,5.55,1.0,0.0,0.0,0.0,0.0,266.84,261.28999999999996,9.0
user_8644,689.2799999999999,10.0,0.2,1.0,25.84,2.0,0.0,0.0,0.0,0.0,689.0799999999998,663.2399999999998,7.0
user_8645,13.61,2.0,17.869999999999997,3.0,0.0,0.0,0.0,0.0,234.86999999999995,13.0,-4.259999999999998,-239.12999999999994,-14.0
user_8646,17.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2.0,17.02,15.32,-1.0
user_8647,411.81,14.0,1.0,1.0,30.87,1.0,0.0,0.0,0.0,0.0,410.81,379.94,12.0
user_8648,6062.610000000002,61.0,9.36,2.0,8.37,1.0,0.0,0.0,0.0,0.0,6053.250000000003,6044.880000000003,58.0
user_8649,36486.969999999994,613.0,352.13,13.0,204.91000000000003,11.0,0.0,0.0,269.09000000000003,5.0,36134.84,35660.84,584.0
user_865,2782.77,106.0,0.85,1.0,6.38,1.0,0.0,0.0,0.0,0.0,2781.92,2775.54,104.0
user_8650,64661.9,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64661.9,64661.9,32.0
user_8651,10675.750000000024,427.0,216.16000000000003,9.0,18.120000000000005,5.0,0.0,0.0,184.68,2.0,10459.590000000024,10256.790000000023,411.0
user_8652,4740.97,201.0,32.0,3.0,194.98000000000002,7.0,0.0,0.0,0.0,0.0,4708.97,4513.99,191.0
user_8653,2217.029999999999,136.0,0.85,1.0,132.21000000000004,11.0,0.0,0.0,51.06,3.0,2216.179999999999,2032.909999999999,121.0
user_8654,433.29,24.0,1.0,1.0,38.29,2.0,0.0,0.0,0.0,0.0,432.29,394.0,21.0
user_8656,16577.250000000025,328.0,859.71,22.0,3279.24,26.0,251.08,1.0,2972.0800000000004,9.0,15717.540000000026,9215.140000000027,270.0
user_8657,6460.870000000006,274.0,339.72999999999996,22.0,505.95000000000005,25.0,0.0,0.0,1589.7999999999997,20.0,6121.140000000007,4025.390000000007,207.0
user_8658,6987.639999999993,205.0,1.0,1.0,651.34,20.0,0.0,0.0,1200.0,3.0,6986.639999999993,5135.299999999993,181.0
user_8659,1528.06,106.0,0.85,2.0,78.98,4.0,0.0,0.0,0.0,0.0,1527.21,1448.23,100.0
user_866,5.96,2.0,0.2,1.0,3.97,1.0,0.0,0.0,0.0,0.0,5.76,1.7899999999999996,0.0
user_8660,6132.640000000003,200.0,5.949999999999999,8.0,70.58,14.0,0.0,0.0,1412.8,15.0,6126.690000000003,4643.310000000003,163.0
user_8661,2910.2299999999996,11.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2910.1999999999994,2910.1999999999994,10.0
user_8662,987.9799999999999,28.0,299.88,8.0,33.989999999999995,8.0,0.0,0.0,0.0,0.0,688.0999999999999,654.1099999999999,12.0
user_8663,3962.7400000000007,104.0,3.74,6.0,859750.8099999999,13.0,0.0,0.0,0.0,0.0,3959.000000000001,-855791.8099999999,85.0
user_8664,621.5300000000001,56.0,0.85,1.0,69.46000000000001,5.0,0.0,0.0,0.0,0.0,620.6800000000001,551.22,50.0
user_8665,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0
user_8666,660.74,13.0,0.85,2.0,68.09,1.0,0.0,0.0,0.0,0.0,659.89,591.8,10.0
user_8667,9.98,4.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.780000000000001,9.780000000000001,3.0
user_8668,4622.420000000002,118.0,2.45,7.0,1701.33,44.0,0.0,0.0,348.94,2.0,4619.970000000002,2569.700000000002,65.0
user_8669,9471.949999999997,130.0,505.3000000000001,16.0,181.67000000000002,3.0,0.0,0.0,0.85,1.0,8966.649999999998,8784.129999999997,110.0
user_8670,11176.249999999985,260.0,475.65999999999997,26.0,846.8599999999999,25.0,0.0,0.0,397.66,1.0,10700.589999999986,9456.069999999985,208.0
