,user_id,user_settings_crypto_unlocked,attributes_notifications_marketing_push,attributes_notifications_marketing_email,new_num_contacts,new_age,gb,pl,fr,ie,ro,es,lt,pt,mt,de,ch,cz,it,gr,cy,other_country,paid
14017,user_14017,0,1.0,1.0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14018,user_14018,1,1.0,1.0,11,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14019,user_14019,0,1.0,1.0,13,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14020,user_14020,0,1.0,0.0,47,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14021,user_14021,0,1.0,1.0,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14022,user_14022,0,1.0,1.0,33,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,user_14023,0,1.0,0.0,39,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14024,user_14024,0,1.0,1.0,6,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14025,user_14025,0,1.0,1.0,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14026,user_14026,1,1.0,1.0,5,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14027,user_14027,0,1.0,1.0,47,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14028,user_14028,0,1.0,1.0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14029,user_14029,1,1.0,1.0,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14030,user_14030,1,1.0,1.0,7,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14031,user_14031,0,1.0,1.0,0,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14032,user_14032,0,1.0,1.0,15,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14033,user_14033,0,1.0,1.0,13,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14034,user_14034,0,1.0,1.0,46,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14035,user_14035,0,1.0,1.0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14036,user_14036,0,1.0,1.0,5,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14037,user_14037,0,1.0,1.0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14038,user_14038,0,1.0,1.0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14039,user_14039,0,1.0,1.0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14040,user_14040,0,1.0,1.0,9,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14041,user_14041,0,1.0,1.0,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14042,user_14042,0,1.0,1.0,14,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14043,user_14043,0,1.0,0.0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14044,user_14044,0,1.0,1.0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14045,user_14045,0,1.0,1.0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14046,user_14046,0,1.0,0.0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14047,user_14047,0,1.0,1.0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14048,user_14048,1,1.0,1.0,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
14049,user_14049,0,1.0,0.0,6,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14050,user_14050,0,1.0,0.0,23,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14051,user_14051,0,0.0,1.0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14052,user_14052,0,1.0,1.0,0,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14053,user_14053,0,1.0,1.0,19,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14054,user_14054,0,1.0,1.0,5,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14055,user_14055,0,1.0,1.0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14056,user_14056,0,1.0,1.0,6,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14057,user_14057,1,1.0,1.0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14058,user_14058,0,1.0,1.0,45,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14059,user_14059,0,1.0,1.0,33,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14060,user_14060,1,1.0,1.0,12,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14061,user_14061,0,1.0,1.0,10,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14062,user_14062,0,1.0,1.0,41,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14063,user_14063,0,1.0,1.0,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14064,user_14064,0,1.0,1.0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14065,user_14065,0,1.0,1.0,6,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14066,user_14066,0,1.0,1.0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14067,user_14067,0,1.0,1.0,2,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14068,user_14068,0,1.0,1.0,27,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14069,user_14069,1,1.0,1.0,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14070,user_14070,0,1.0,1.0,11,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14071,user_14071,0,0.0,1.0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14072,user_14072,0,1.0,1.0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14073,user_14073,0,1.0,1.0,0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14074,user_14074,0,1.0,1.0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14075,user_14075,0,1.0,1.0,41,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14076,user_14076,0,1.0,1.0,0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14077,user_14077,0,1.0,1.0,4,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14078,user_14078,0,1.0,1.0,11,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14079,user_14079,0,1.0,1.0,37,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14080,user_14080,0,1.0,1.0,4,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14081,user_14081,0,1.0,1.0,11,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14082,user_14082,0,1.0,1.0,23,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14083,user_14083,0,1.0,1.0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14084,user_14084,0,0.0,0.0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14085,user_14085,1,1.0,1.0,13,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14086,user_14086,0,1.0,1.0,0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14087,user_14087,0,1.0,1.0,0,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14088,user_14088,0,1.0,1.0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14089,user_14089,0,1.0,1.0,6,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14090,user_14090,0,1.0,1.0,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14091,user_14091,1,1.0,1.0,4,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14092,user_14092,0,1.0,1.0,0,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14093,user_14093,0,1.0,1.0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14094,user_14094,0,1.0,1.0,16,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14095,user_14095,0,1.0,1.0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14096,user_14096,0,1.0,1.0,47,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14097,user_14097,1,1.0,1.0,38,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14098,user_14098,0,1.0,1.0,0,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14099,user_14099,0,1.0,1.0,0,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14100,user_14100,0,1.0,1.0,3,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14101,user_14101,0,1.0,1.0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14102,user_14102,0,1.0,1.0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14103,user_14103,1,1.0,1.0,10,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14104,user_14104,0,1.0,1.0,35,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14105,user_14105,0,1.0,1.0,2,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14106,user_14106,0,1.0,1.0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14107,user_14107,0,1.0,1.0,2,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14108,user_14108,0,1.0,1.0,18,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14109,user_14109,0,1.0,1.0,5,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14110,user_14110,0,1.0,1.0,0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14111,user_14111,1,1.0,1.0,1,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
14112,user_14112,0,1.0,1.0,10,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14113,user_14113,0,1.0,1.0,47,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14114,user_14114,0,1.0,1.0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14115,user_14115,0,1.0,0.0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14116,user_14116,0,1.0,1.0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14117,user_14117,0,1.0,1.0,14,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14118,user_14118,0,1.0,1.0,8,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14119,user_14119,0,1.0,1.0,47,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14120,user_14120,0,1.0,1.0,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14121,user_14121,1,1.0,1.0,28,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14122,user_14122,0,1.0,1.0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14123,user_14123,0,1.0,1.0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14124,user_14124,0,1.0,1.0,4,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14125,user_14125,0,1.0,1.0,0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14126,user_14126,0,1.0,1.0,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14127,user_14127,0,1.0,1.0,3,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14128,user_14128,0,1.0,1.0,26,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14129,user_14129,0,1.0,0.0,30,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14130,user_14130,0,0.0,1.0,8,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14131,user_14131,0,1.0,1.0,36,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14132,user_14132,0,1.0,1.0,10,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14133,user_14133,0,1.0,1.0,19,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14134,user_14134,0,1.0,1.0,10,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14135,user_14135,0,1.0,1.0,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14136,user_14136,0,1.0,1.0,47,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14137,user_14137,0,1.0,1.0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14138,user_14138,0,1.0,1.0,47,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14139,user_14139,0,0.0,0.0,30,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14140,user_14140,0,1.0,1.0,5,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14141,user_14141,1,1.0,1.0,18,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14142,user_14142,0,1.0,1.0,47,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14143,user_14143,0,1.0,1.0,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14144,user_14144,1,1.0,1.0,2,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14145,user_14145,0,1.0,1.0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14146,user_14146,1,1.0,1.0,0,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14147,user_14147,0,1.0,1.0,20,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14148,user_14148,0,1.0,1.0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14149,user_14149,0,1.0,1.0,0,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14150,user_14150,1,1.0,1.0,30,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14151,user_14151,0,1.0,1.0,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14152,user_14152,0,1.0,1.0,19,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14153,user_14153,0,1.0,1.0,10,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14154,user_14154,1,1.0,1.0,47,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14155,user_14155,0,1.0,0.0,8,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14156,user_14156,0,1.0,1.0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14157,user_14157,1,1.0,0.0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14158,user_14158,0,1.0,1.0,36,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14159,user_14159,1,1.0,1.0,18,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14160,user_14160,0,1.0,1.0,23,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14161,user_14161,0,1.0,1.0,27,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14162,user_14162,0,1.0,1.0,9,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14163,user_14163,1,1.0,1.0,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14164,user_14164,0,1.0,1.0,26,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14165,user_14165,0,1.0,1.0,13,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14166,user_14166,0,1.0,1.0,10,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
14167,user_14167,1,1.0,1.0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14168,user_14168,0,1.0,1.0,35,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14169,user_14169,1,1.0,1.0,27,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14170,user_14170,0,1.0,1.0,0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14171,user_14171,0,1.0,1.0,1,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14172,user_14172,1,1.0,1.0,38,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14173,user_14173,0,1.0,1.0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14174,user_14174,0,1.0,1.0,12,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14175,user_14175,0,1.0,1.0,11,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14176,user_14176,0,1.0,1.0,45,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14177,user_14177,0,1.0,1.0,0,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14178,user_14178,0,1.0,1.0,22,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14179,user_14179,1,1.0,1.0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14180,user_14180,0,1.0,0.0,0,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14181,user_14181,0,0.0,0.0,47,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14182,user_14182,0,1.0,1.0,47,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14183,user_14183,1,1.0,1.0,3,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14184,user_14184,0,1.0,1.0,8,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14185,user_14185,1,1.0,1.0,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14186,user_14186,0,1.0,1.0,45,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14187,user_14187,1,1.0,1.0,3,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14188,user_14188,0,1.0,1.0,0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14189,user_14189,0,1.0,0.0,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14190,user_14190,0,1.0,1.0,29,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14191,user_14191,0,1.0,1.0,0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14192,user_14192,0,1.0,1.0,7,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14193,user_14193,0,1.0,1.0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14194,user_14194,0,1.0,0.0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14195,user_14195,0,1.0,1.0,47,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14196,user_14196,0,1.0,1.0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14197,user_14197,0,1.0,1.0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14198,user_14198,0,1.0,0.0,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14199,user_14199,0,1.0,1.0,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14200,user_14200,0,1.0,1.0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14201,user_14201,0,1.0,1.0,0,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14202,user_14202,0,1.0,1.0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14203,user_14203,0,1.0,1.0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14204,user_14204,0,1.0,1.0,39,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14205,user_14205,0,1.0,1.0,16,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14206,user_14206,1,1.0,1.0,2,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14207,user_14207,0,1.0,1.0,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14208,user_14208,0,1.0,1.0,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14209,user_14209,0,0.0,0.0,4,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14210,user_14210,1,1.0,1.0,10,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14211,user_14211,0,1.0,1.0,0,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14212,user_14212,0,1.0,1.0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14213,user_14213,0,1.0,1.0,34,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14214,user_14214,0,1.0,1.0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14215,user_14215,0,1.0,1.0,26,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14216,user_14216,1,1.0,1.0,1,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14217,user_14217,1,1.0,1.0,27,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14218,user_14218,0,1.0,0.0,1,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14219,user_14219,0,1.0,1.0,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14220,user_14220,0,1.0,1.0,9,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14221,user_14221,0,1.0,1.0,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14222,user_14222,0,1.0,0.0,46,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14223,user_14223,0,1.0,1.0,47,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14224,user_14224,0,1.0,1.0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14225,user_14225,0,1.0,1.0,26,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14226,user_14226,1,1.0,1.0,18,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14227,user_14227,1,1.0,0.0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14228,user_14228,0,1.0,1.0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14229,user_14229,0,1.0,1.0,8,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14230,user_14230,0,1.0,0.0,14,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14231,user_14231,0,1.0,0.0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14232,user_14232,0,1.0,1.0,5,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14233,user_14233,0,1.0,1.0,38,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14234,user_14234,0,1.0,1.0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14235,user_14235,0,1.0,1.0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14236,user_14236,0,1.0,1.0,47,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14237,user_14237,0,1.0,1.0,31,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14238,user_14238,0,1.0,1.0,0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14239,user_14239,0,1.0,1.0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14240,user_14240,1,1.0,1.0,47,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
14241,user_14241,1,1.0,1.0,14,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14242,user_14242,0,1.0,0.0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14243,user_14243,0,1.0,1.0,0,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
14244,user_14244,0,1.0,1.0,14,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14245,user_14245,1,1.0,1.0,5,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14246,user_14246,0,1.0,1.0,47,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14247,user_14247,1,1.0,1.0,34,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14248,user_14248,0,1.0,1.0,4,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14249,user_14249,0,1.0,1.0,20,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14250,user_14250,1,1.0,1.0,47,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14251,user_14251,0,1.0,1.0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14252,user_14252,0,1.0,1.0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14253,user_14253,1,1.0,1.0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
14254,user_14254,0,0.0,0.0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14255,user_14255,0,1.0,1.0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14256,user_14256,1,1.0,1.0,21,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
14257,user_14257,0,1.0,1.0,5,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14258,user_14258,0,1.0,1.0,1,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14259,user_14259,0,1.0,1.0,10,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14260,user_14260,0,1.0,1.0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14261,user_14261,0,1.0,1.0,41,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14262,user_14262,1,1.0,1.0,24,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14263,user_14263,0,1.0,1.0,18,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14264,user_14264,0,1.0,1.0,6,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
